meshblock_id,census_year_id,one_family,one_person,other_multi,three_family,total,total_stated,two_family,unidentifiable
915900,3,0,0,0,0,3,0,0,0
916000,3,0,0,0,0,0,0,0,0
916101,3,0,0,0,0,0,0,0,0
916102,3,0,0,0,0,0,0,0,0
916200,3,0,0,0,0,3,0,0,0
916301,3,30,6,9,0,51,45,0,6
916302,3,60,15,6,0,96,90,9,3
916401,3,9,6,0,0,18,15,0,3
916402,3,0,0,0,0,0,0,0,0
916500,3,42,6,3,0,54,54,0,0
916600,3,21,12,6,0,42,39,0,3
916701,3,9,12,0,0,24,24,3,0
916702,3,15,0,0,0,21,21,3,0
916703,3,9,3,0,0,15,15,0,0
916800,3,21,9,3,0,36,39,0,0
916900,3,12,24,3,0,45,42,0,3
917001,3,24,21,0,0,42,42,0,0
917002,3,24,3,0,0,30,30,0,0
917003,3,24,12,3,0,42,39,3,0
917100,3,27,9,3,0,48,42,0,6
917200,3,6,3,0,0,15,15,0,0
917300,3,36,9,0,0,51,48,0,3
917400,3,33,6,3,0,45,45,0,3
917500,3,15,9,0,0,24,24,0,0
917600,3,39,9,3,0,51,48,0,0
917700,3,60,21,9,0,102,93,3,9
917800,3,6,3,3,0,15,9,0,6
917900,3,57,39,3,0,105,102,3,3
918000,3,75,45,9,0,135,132,0,6
918100,3,45,24,3,0,75,72,0,3
918200,3,45,24,9,0,81,78,3,3
918300,3,57,15,6,0,81,81,3,3
918400,3,15,9,3,0,27,24,0,0
918500,3,21,9,0,0,30,33,0,0
918600,3,27,18,3,0,54,54,3,3
918700,3,30,9,3,0,42,42,3,0
918800,3,21,9,0,0,36,33,3,0
918900,3,18,12,3,0,39,36,0,6
919000,3,57,36,3,0,102,102,6,3
919100,3,39,27,9,0,78,75,3,3
919200,3,36,9,3,0,54,51,0,3
919300,3,63,39,6,0,114,114,3,0
919400,3,18,9,6,0,39,39,3,0
919500,3,24,9,0,0,39,36,3,3
919600,3,30,9,0,0,45,42,0,0
919700,3,42,12,3,0,57,57,3,0
919801,3,45,15,3,0,66,63,3,3
919802,3,12,6,3,0,21,24,0,0
919901,3,27,12,0,0,42,39,3,0
919902,3,42,6,3,3,63,60,6,3
920000,3,60,15,6,0,87,84,3,3
920103,3,39,9,0,0,48,51,0,0
920104,3,30,3,3,0,42,39,3,3
920105,3,36,6,3,0,48,45,3,0
920106,3,36,12,3,0,51,54,0,0
920201,3,39,6,3,0,57,57,3,0
920202,3,36,3,3,0,45,42,3,0
920301,3,45,3,0,0,54,54,3,0
920302,3,21,21,3,0,48,45,0,3
920401,3,72,18,6,0,96,96,3,3
920402,3,27,6,0,0,39,39,3,3
920500,3,39,9,3,3,51,51,0,0
920600,3,54,9,3,0,72,69,3,0
920701,3,21,3,0,0,30,30,3,0
920702,3,30,15,3,0,54,54,6,0
920800,3,30,15,3,0,54,54,0,0
920901,3,45,9,3,0,60,60,3,0
920902,3,57,27,3,0,90,90,6,0
921001,3,33,18,3,0,57,54,0,3
921002,3,27,6,0,0,36,36,0,0
921100,3,15,12,0,0,27,27,0,0
921200,3,39,21,0,0,66,63,3,3
921302,3,21,6,0,0,27,27,0,0
921303,3,30,6,3,0,39,39,0,0
921304,3,33,6,0,0,42,39,0,3
921305,3,30,9,3,0,42,45,0,0
921401,3,42,9,3,0,57,54,0,6
921402,3,69,15,3,0,90,87,0,3
921501,3,18,3,3,3,27,30,0,0
921503,3,48,39,3,0,90,90,0,0
921504,3,27,6,3,0,36,36,0,0
921603,3,33,21,3,0,60,60,3,0
921604,3,75,15,6,0,102,96,3,6
921605,3,48,12,3,0,66,63,3,0
921606,3,30,6,3,0,48,45,6,0
921607,3,39,18,9,0,69,66,3,3
921701,3,21,9,3,0,36,33,0,3
921702,3,18,9,0,0,33,33,3,3
921703,3,24,0,0,0,30,30,0,3
921800,3,30,3,0,3,39,36,0,3
921900,3,39,15,12,0,69,66,0,3
922000,3,27,12,3,0,42,39,0,3
922101,3,15,12,3,0,33,30,0,3
922102,3,21,12,9,0,48,45,3,0
922201,3,39,12,3,0,51,51,0,0
922202,3,21,15,3,0,42,45,3,0
922300,3,24,12,3,0,45,45,3,0
922400,3,24,6,0,0,30,30,0,0
922500,3,33,12,6,0,48,48,0,0
922600,3,39,9,6,0,57,57,0,0
922700,3,18,12,3,0,36,33,3,0
922800,3,48,12,3,0,78,69,6,6
922900,3,33,6,0,0,42,39,0,3
923000,3,9,9,0,0,21,18,0,6
923101,3,42,15,3,0,66,63,3,3
923102,3,24,6,0,0,30,30,0,0
923200,3,45,12,3,0,63,63,0,0
923300,3,33,21,0,0,57,57,3,0
923400,3,36,18,3,0,57,57,0,3
923500,3,24,6,0,0,30,30,0,0
923600,3,27,9,3,0,48,45,6,3
923700,3,36,6,3,0,54,51,3,6
923800,3,24,9,3,0,42,36,3,3
923900,3,30,6,3,3,51,48,6,3
924000,3,27,15,3,0,48,51,3,3
924100,3,36,3,6,0,45,45,3,0
924200,3,15,6,0,0,27,24,3,0
924300,3,39,33,6,0,78,78,3,3
924400,3,33,15,3,0,51,51,0,3
924500,3,30,12,3,0,51,45,0,6
924600,3,42,3,6,0,63,57,3,3
924703,3,24,6,0,0,30,30,3,0
924704,3,51,12,3,0,66,66,3,0
924705,3,45,9,0,0,60,57,0,3
924706,3,48,9,0,0,60,63,3,0
924707,3,9,0,0,0,12,12,0,0
924800,3,42,12,0,3,60,54,0,3
924901,3,9,0,3,0,15,15,0,0
924902,3,33,6,0,0,42,39,0,3
924903,3,9,6,0,0,12,12,0,0
925000,3,42,12,3,0,60,54,0,6
925100,3,33,9,0,0,48,48,3,0
925201,3,24,6,3,0,33,33,0,0
925202,3,12,9,3,0,21,21,0,0
925203,3,21,6,0,0,24,24,3,0
925301,3,18,9,0,0,27,30,3,0
925303,3,57,12,3,0,78,75,6,0
925304,3,15,3,0,0,18,18,0,0
925400,3,51,21,6,0,84,81,6,3
925500,3,45,6,3,0,57,57,3,0
925600,3,21,9,0,0,33,33,0,0
925700,3,24,9,3,0,39,39,3,3
925800,3,36,6,3,0,51,51,0,0
925900,3,15,3,3,0,27,24,0,0
926000,3,27,12,3,0,45,42,3,0
926100,3,36,6,3,0,54,48,3,6
926200,3,39,15,6,0,63,60,3,3
926300,3,27,12,3,3,45,45,3,0
926400,3,45,9,3,0,63,63,3,0
926500,3,36,12,6,0,57,54,3,3
926600,3,30,6,0,0,42,39,3,3
926700,3,36,9,3,0,54,51,3,0
926800,3,33,9,3,0,48,45,3,3
926900,3,30,12,6,0,51,51,3,0
927001,3,48,9,0,0,57,57,3,0
927003,3,18,6,3,0,33,30,3,3
927004,3,18,6,3,0,33,30,3,3
927101,3,21,3,0,0,33,27,3,6
927103,3,24,3,0,3,33,33,3,0
927104,3,21,6,0,0,24,24,0,0
927105,3,12,9,3,0,24,24,0,0
927201,3,21,9,0,0,36,33,3,0
927203,3,12,3,0,0,21,18,3,0
927204,3,12,3,0,0,18,18,0,0
927206,3,21,3,0,0,27,24,3,0
927207,3,15,12,3,0,33,33,3,0
927208,3,6,6,0,0,15,15,0,0
927300,3,30,6,3,3,39,39,0,0
927401,3,21,0,3,0,27,27,0,3
927402,3,0,0,0,0,3,0,0,0
927502,3,0,0,0,0,0,0,0,0
927503,3,0,0,0,0,0,0,0,0
927504,3,0,0,0,0,0,0,0,0
927505,3,15,6,3,3,21,21,3,0
927506,3,15,3,0,0,21,18,0,3
927507,3,18,0,3,0,18,18,0,0
927508,3,18,6,0,0,30,27,0,0
927600,3,36,15,3,0,66,63,9,3
927700,3,45,18,3,0,69,69,3,3
927801,3,15,0,3,0,18,18,3,0
927802,3,21,6,0,0,30,30,0,0
927803,3,21,0,0,3,27,27,3,0
927804,3,21,6,0,0,33,30,3,3
927805,3,18,3,3,0,21,24,0,0
927901,3,21,12,3,0,39,36,3,3
927902,3,42,12,3,3,63,57,0,3
928000,3,42,9,3,0,57,57,6,3
928100,3,42,21,6,0,72,69,3,3
928200,3,18,6,0,0,27,27,0,0
928301,3,18,3,0,0,21,21,0,0
928302,3,18,6,3,0,30,27,3,0
928401,3,12,15,3,0,33,33,3,0
928402,3,0,0,0,0,9,9,0,0
928500,3,27,15,3,0,48,48,3,0
928600,3,27,9,0,0,39,42,3,0
928700,3,24,6,3,0,33,33,0,0
928800,3,27,15,3,0,48,48,3,3
928900,3,33,6,0,0,45,42,3,3
929001,3,33,18,3,0,60,60,6,3
929002,3,9,0,0,0,12,12,0,0
929100,3,24,9,3,0,45,42,6,3
929200,3,12,3,0,0,18,18,3,0
929300,3,33,6,3,0,48,48,3,0
929400,3,15,15,3,0,33,33,3,0
929501,3,0,0,0,0,0,0,0,0
929502,3,0,0,0,0,3,0,0,0
929602,3,0,0,0,0,0,0,0,0
929604,3,18,18,0,0,36,36,0,0
929605,3,42,6,3,3,54,54,0,3
929606,3,51,18,6,0,75,75,0,3
929700,3,45,15,3,0,69,69,3,0
929800,3,42,3,3,0,51,48,3,0
929900,3,27,6,3,0,36,36,0,0
930000,3,42,21,6,0,78,75,3,3
930101,3,15,3,3,0,21,21,0,3
930102,3,0,0,0,0,0,0,0,0
930103,3,6,0,0,0,9,9,0,0
930200,3,36,6,0,0,42,42,0,0
930300,3,12,9,3,0,24,24,0,0
930401,3,0,0,0,0,9,9,0,0
930402,3,9,3,0,0,15,15,0,0
930403,3,15,6,0,0,24,21,0,0
930404,3,15,3,0,0,21,21,0,0
930405,3,18,6,3,0,27,27,0,0
930500,3,12,9,0,0,27,24,0,0
930601,3,18,6,6,0,36,33,3,0
930602,3,15,3,6,0,24,24,0,0
930603,3,27,9,3,0,42,39,3,0
930604,3,12,18,3,0,33,30,0,0
930700,3,30,12,3,0,51,51,3,0
930800,3,45,21,3,0,72,69,0,0
930901,3,18,3,0,0,24,21,3,0
930902,3,0,0,0,0,0,0,0,0
931000,3,21,9,6,0,45,39,0,6
931100,3,30,24,9,0,69,66,3,0
931200,3,9,9,3,0,24,24,0,0
931300,3,15,9,3,0,27,24,0,0
931400,3,27,12,3,0,39,39,3,0
931500,3,15,24,3,0,45,45,0,0
931600,3,21,9,9,0,39,39,0,3
931701,3,0,0,0,0,0,0,0,0
931702,3,18,6,9,0,36,33,3,0
931703,3,15,6,3,0,24,21,0,3
931800,3,30,21,6,0,60,57,3,0
931900,3,42,27,15,0,84,81,0,3
932000,3,24,6,3,0,33,33,0,0
932100,3,30,15,0,0,51,48,3,3
932200,3,21,12,3,0,36,36,0,0
932300,3,30,12,3,0,51,51,0,0
932400,3,0,0,0,0,0,0,0,0
932500,3,66,12,3,0,90,78,0,9
932600,3,15,6,0,0,24,21,0,0
932700,3,9,0,0,0,12,9,0,0
932801,3,27,0,0,0,30,30,0,0
932802,3,21,3,0,0,27,27,3,0
932900,3,15,3,3,0,24,21,0,3
933000,3,6,0,0,0,9,9,0,0
933100,3,0,0,0,0,3,0,0,0
933200,3,0,0,0,0,0,0,0,0
933300,3,6,0,0,0,9,6,0,0
933400,3,0,0,0,0,3,0,0,0
933500,3,12,3,3,0,18,18,0,3
933600,3,9,0,0,0,12,12,0,0
933700,3,15,3,0,0,18,18,0,0
933800,3,0,0,0,0,3,0,0,0
933900,3,0,0,0,0,6,0,0,0
934000,3,12,0,0,0,12,12,0,0
934100,3,0,0,0,0,3,0,0,0
934200,3,0,0,0,0,3,0,0,0
934300,3,6,6,0,0,15,15,3,0
934400,3,24,6,3,0,39,33,0,6
934500,3,0,0,0,0,9,6,0,0
934600,3,0,0,0,0,6,6,0,0
934700,3,0,0,0,0,3,0,0,0
934801,3,0,0,0,0,0,0,0,0
934802,3,6,0,0,0,12,9,0,0
934900,3,0,0,0,0,0,0,0,0
935000,3,18,3,0,0,24,21,0,3
935100,3,0,0,0,0,6,0,0,0
935200,3,15,6,0,0,27,24,3,3
935300,3,21,9,3,0,36,33,3,3
935400,3,6,0,0,0,9,9,0,0
935500,3,24,6,0,0,36,30,3,3
935600,3,27,12,3,0,39,39,0,3
935700,3,30,6,0,0,39,36,0,3
935800,3,12,3,0,0,15,15,0,0
935900,3,21,9,3,0,33,30,0,3
936001,3,0,0,0,0,3,0,0,0
936002,3,6,0,0,0,12,9,0,0
936100,3,0,0,0,0,0,0,0,0
936200,3,0,0,0,0,0,0,0,0
936300,3,0,0,0,0,0,0,0,0
936400,3,15,6,0,0,21,21,0,0
936501,3,27,3,0,0,30,27,0,3
936502,3,12,0,3,0,15,15,0,0
936600,3,12,3,3,0,18,18,3,0
936700,3,0,0,0,0,0,0,0,0
936800,3,9,0,0,0,12,12,0,0
936900,3,0,0,0,0,9,9,0,0
937000,3,0,0,0,0,3,0,0,0
937100,3,21,3,0,0,30,27,3,0
937200,3,15,3,0,0,18,15,0,3
937300,3,15,6,0,0,24,21,3,0
937400,3,12,0,0,0,15,12,0,0
937500,3,21,3,0,0,24,21,0,0
937600,3,18,6,0,0,24,21,0,0
937700,3,18,0,0,0,18,18,0,0
937800,3,9,3,0,0,12,12,0,0
937900,3,33,6,3,0,42,39,0,0
938000,3,39,15,0,0,57,54,0,0
938100,3,63,15,3,0,84,78,0,3
938201,3,12,51,3,0,66,66,0,0
938202,3,18,3,0,0,24,24,0,3
938301,3,51,21,3,0,78,75,3,3
938302,3,15,6,0,0,24,21,0,3
938303,3,27,9,3,0,36,36,0,0
938400,3,30,6,0,3,39,39,3,0
938500,3,75,9,3,0,93,90,3,3
938602,3,12,6,0,0,21,18,0,0
938603,3,0,0,0,0,3,0,0,0
938604,3,6,0,0,0,9,6,0,0
938701,3,27,6,0,0,36,33,3,0
938702,3,0,0,0,0,0,0,0,0
938800,3,0,0,0,0,0,0,0,0
938900,3,0,0,0,0,0,0,0,0
939000,3,0,0,0,0,9,6,0,0
939100,3,12,3,0,0,15,15,0,3
939200,3,15,6,0,0,18,18,3,0
939301,3,0,0,0,0,0,0,0,0
939302,3,12,3,0,0,15,18,3,0
939400,3,0,0,0,0,6,6,0,0
939500,3,9,0,0,0,9,9,0,0
939600,3,12,3,0,0,12,15,0,0
939700,3,21,3,0,0,27,24,0,0
939800,3,12,3,0,0,18,15,0,0
939900,3,12,6,3,0,18,21,0,0
940001,3,0,0,0,0,6,6,0,0
940002,3,0,0,0,0,3,0,0,0
940100,3,12,6,0,0,18,21,0,0
940200,3,6,0,0,0,12,12,3,3
940300,3,0,0,0,0,0,0,0,0
940400,3,0,0,0,0,0,0,0,0
940500,3,9,3,0,0,15,12,0,3
940600,3,0,0,0,0,3,0,0,0
940701,3,9,3,0,0,12,12,0,3
940702,3,15,3,0,0,21,24,0,3
940800,3,27,6,0,0,30,30,0,3
940900,3,6,0,0,0,6,9,0,0
941002,3,0,0,0,0,3,0,0,0
941003,3,15,3,0,0,21,21,3,0
941004,3,6,0,0,0,6,9,0,0
941005,3,0,0,0,0,0,0,0,0
941100,3,0,0,0,0,9,6,0,0
941200,3,21,3,0,0,27,24,0,0
941300,3,0,6,0,0,12,12,0,0
941402,3,12,3,0,0,18,15,0,3
941403,3,6,0,0,0,9,9,0,0
941404,3,6,0,0,0,6,6,0,0
941500,3,0,0,0,0,3,0,0,0
941600,3,0,0,0,0,3,0,0,0
941700,3,0,0,0,0,6,9,0,0
941800,3,0,0,0,0,0,0,0,0
941900,3,42,9,3,0,54,51,0,0
942000,3,15,12,0,0,30,33,0,0
942100,3,33,15,0,0,54,48,0,6
942201,3,15,9,0,0,27,24,0,3
942202,3,6,0,0,0,12,12,0,0
942203,3,42,3,3,0,60,54,3,9
942300,3,27,6,3,0,36,36,0,3
942400,3,21,3,3,0,30,27,3,3
942500,3,27,9,3,0,48,48,9,0
942600,3,36,21,3,0,60,60,3,0
942701,3,12,18,3,0,27,30,0,3
942702,3,24,6,0,0,33,30,0,3
942800,3,21,15,3,0,39,39,3,3
942900,3,21,9,0,0,36,33,0,0
943000,3,15,15,3,0,36,36,0,0
943100,3,48,18,3,0,69,69,0,0
943200,3,18,12,0,0,36,33,0,3
943300,3,39,18,0,0,57,54,0,0
943401,3,27,6,0,0,33,33,0,0
943402,3,42,6,0,0,54,51,3,3
943403,3,39,12,3,3,57,57,0,3
943500,3,39,24,0,0,63,63,3,3
943600,3,24,24,0,0,51,51,3,3
943700,3,54,12,3,0,72,69,3,0
943800,3,30,21,0,0,51,48,0,3
943900,3,0,0,0,0,3,0,0,0
944000,3,27,9,3,0,42,39,0,3
944100,3,6,3,3,0,15,12,0,0
944200,3,18,12,0,0,33,30,0,3
944300,3,57,15,0,0,75,75,0,3
944400,3,15,12,6,0,33,33,3,0
944500,3,0,0,0,0,0,0,0,0
944600,3,9,6,0,0,18,18,3,0
944700,3,30,12,3,0,48,45,0,0
944800,3,24,3,3,0,36,33,3,3
944900,3,9,3,3,0,18,15,0,3
945000,3,27,12,6,0,51,45,3,3
945100,3,15,9,3,0,27,24,3,3
945200,3,15,6,3,0,24,24,0,0
945300,3,12,6,0,0,18,15,0,0
945400,3,9,6,3,0,27,21,0,6
945500,3,0,0,0,0,6,6,0,0
945600,3,21,9,3,0,33,33,0,0
945700,3,12,3,3,0,15,15,0,0
945800,3,15,9,3,0,30,27,3,0
945900,3,15,12,6,0,30,30,0,0
946000,3,15,3,3,0,21,21,0,0
946100,3,18,6,3,0,33,33,6,0
946200,3,24,0,3,0,27,27,0,0
946300,3,24,12,0,0,39,39,3,0
946400,3,15,9,0,0,24,24,0,3
946500,3,24,9,3,0,36,36,0,0
946600,3,45,9,0,0,60,60,6,0
946700,3,0,0,0,0,0,0,0,0
946800,3,18,12,3,0,39,36,0,3
946900,3,36,6,3,0,42,42,3,0
947000,3,0,0,0,0,6,0,0,0
947100,3,0,0,0,0,3,0,0,0
947200,3,33,6,3,0,42,39,0,3
947300,3,6,0,0,0,12,9,0,0
947400,3,12,3,0,0,12,15,0,0
947500,3,21,3,3,0,30,30,6,3
947600,3,0,0,0,0,3,0,0,0
947700,3,0,0,0,0,6,6,0,0
947800,3,21,3,0,0,27,27,3,0
947900,3,9,0,0,0,12,15,0,0
948001,3,12,0,0,0,18,15,0,3
948002,3,0,0,0,0,6,0,0,0
948100,3,15,0,0,0,15,15,0,0
948200,3,24,3,3,0,27,30,0,0
948300,3,21,6,0,0,30,30,3,0
948400,3,18,0,0,0,24,21,0,3
948500,3,30,3,0,0,36,36,0,0
948600,3,18,3,0,0,24,24,3,0
948700,3,9,3,0,0,15,15,3,0
948801,3,24,6,0,0,36,33,3,3
948802,3,0,0,0,0,3,0,0,0
948900,3,33,3,0,0,42,39,0,3
949000,3,6,0,0,0,9,12,0,0
949100,3,12,3,0,0,18,15,3,0
949200,3,9,3,0,0,15,12,0,0
949300,3,12,3,0,0,15,12,0,0
949400,3,39,6,3,0,48,48,0,0
949500,3,27,6,3,0,36,33,0,3
949601,3,9,0,0,0,12,9,0,0
949602,3,6,0,0,0,9,9,0,0
949700,3,18,6,0,0,24,24,0,0
949800,3,48,3,3,0,57,54,3,0
949900,3,24,3,0,0,30,30,3,0
950000,3,15,3,0,0,18,18,0,0
950100,3,45,6,3,0,57,57,0,0
950200,3,18,9,3,0,30,30,0,3
950300,3,39,12,3,0,57,54,3,3
950400,3,30,3,0,0,36,36,0,0
950500,3,15,6,0,0,24,24,3,0
950600,3,0,0,0,0,6,6,0,0
950700,3,18,0,0,0,18,18,0,0
950800,3,15,0,0,0,18,18,0,3
950900,3,0,0,0,0,6,6,0,0
951001,3,12,3,0,0,15,15,3,0
951002,3,12,6,3,0,24,21,0,3
951101,3,0,0,0,0,3,0,0,0
951102,3,18,6,0,0,21,24,0,0
951201,3,0,0,0,0,0,0,0,0
951202,3,18,6,0,0,27,24,0,3
951300,3,27,6,3,0,39,39,0,3
951400,3,9,0,3,0,15,15,0,0
951500,3,6,0,0,0,12,9,0,0
951600,3,12,6,0,0,18,18,0,0
951704,3,57,9,3,0,69,69,0,0
951705,3,87,6,3,0,105,102,3,0
951706,3,96,12,3,0,114,114,6,0
951707,3,201,12,3,0,240,234,18,3
951708,3,51,6,0,0,60,57,3,0
951709,3,12,3,0,0,15,12,0,0
951710,3,69,6,3,0,84,81,6,3
951711,3,0,0,0,0,3,0,0,0
951801,3,30,3,0,0,39,39,3,3
951802,3,0,0,0,0,0,0,0,0
951803,3,0,0,0,0,3,0,0,0
951902,3,33,3,3,0,36,39,3,0
951903,3,60,3,0,0,72,72,6,0
951904,3,42,9,0,0,54,51,3,0
951905,3,36,6,3,0,48,45,0,0
951906,3,27,0,3,0,36,36,3,0
951907,3,39,9,3,0,51,48,3,3
951908,3,54,3,0,0,60,60,3,0
951909,3,42,12,0,0,57,54,0,0
951910,3,27,3,0,0,30,30,0,0
951911,3,159,12,3,0,186,186,12,0
951912,3,75,6,0,0,84,87,6,0
951913,3,297,27,12,3,357,354,18,6
952006,3,39,3,3,0,48,45,3,0
952007,3,30,6,0,0,36,33,3,0
952008,3,30,9,0,0,39,36,0,3
952009,3,42,3,0,0,48,45,3,0
952010,3,39,12,3,0,57,54,3,3
952015,3,60,60,0,0,120,120,0,0
952018,3,72,9,0,0,90,87,6,3
952019,3,39,6,3,0,45,48,0,0
952020,3,60,9,0,0,75,78,3,0
952021,3,57,6,3,0,72,72,3,0
952023,3,36,6,3,0,48,45,3,0
952026,3,30,9,0,0,45,45,3,0
952027,3,51,3,3,0,60,60,3,0
952028,3,15,9,3,0,27,27,0,0
952029,3,45,3,0,0,51,51,3,0
952030,3,39,0,0,0,42,42,3,3
952031,3,57,12,6,0,78,78,3,0
952032,3,33,6,0,0,42,39,0,0
952033,3,33,6,3,0,48,45,3,0
952034,3,33,15,3,0,51,48,0,3
952035,3,30,9,0,0,39,39,0,0
952036,3,24,3,0,0,30,27,0,0
952037,3,27,6,0,0,30,33,0,0
952038,3,78,6,3,0,96,93,6,3
952039,3,21,3,0,0,30,30,0,3
952040,3,27,3,0,0,30,30,3,0
952041,3,24,0,0,0,24,24,0,0
952042,3,33,0,0,0,33,33,0,0
952043,3,18,3,3,0,24,27,0,0
952044,3,9,3,0,0,15,15,3,0
952045,3,12,3,0,0,12,12,0,0
952046,3,27,3,3,0,30,30,0,0
952047,3,21,0,3,0,27,24,3,0
952048,3,21,0,3,0,24,24,3,0
952049,3,27,3,0,0,33,30,0,0
952050,3,21,3,0,0,30,27,3,0
952051,3,24,0,0,0,30,30,3,0
952052,3,3,15,3,0,21,18,0,0
952053,3,12,9,0,0,21,21,0,0
952054,3,6,0,0,0,9,9,0,0
952055,3,3,18,0,0,24,24,0,0
952056,3,0,0,0,0,6,0,0,0
952057,3,3,15,0,0,18,18,0,0
952058,3,9,21,0,0,33,33,0,0
952059,3,12,9,3,0,27,24,0,3
952060,3,30,3,0,0,36,36,0,0
952061,3,27,3,0,0,33,33,0,0
952062,3,27,6,0,0,33,33,0,0
952063,3,21,0,0,0,24,24,0,0
952064,3,30,3,3,0,33,33,0,0
952065,3,24,3,0,0,27,27,0,0
952066,3,18,0,0,0,21,21,3,0
952067,3,9,0,0,0,12,12,0,0
952068,3,39,6,3,0,48,51,3,0
952104,3,36,3,3,0,42,42,0,0
952105,3,60,9,3,0,81,78,3,3
952106,3,66,51,0,0,123,123,3,0
952107,3,45,9,3,0,63,60,6,0
952108,3,36,3,3,0,48,45,0,0
952109,3,51,12,0,0,69,63,0,3
952113,3,36,3,0,0,39,42,3,0
952114,3,36,3,3,0,42,42,0,0
952115,3,60,9,3,0,75,72,0,3
952116,3,39,3,0,0,48,45,0,3
952117,3,30,6,3,0,42,39,3,0
952118,3,33,15,3,0,54,54,3,0
952119,3,42,6,0,0,48,48,0,0
952120,3,33,12,0,0,51,51,3,0
952121,3,27,39,0,0,69,66,0,0
952122,3,15,3,3,0,18,18,0,0
952123,3,21,0,3,0,30,30,0,0
952124,3,21,0,3,3,27,24,0,0
952125,3,36,0,3,0,42,42,3,0
952126,3,30,12,0,0,48,45,3,0
952127,3,24,3,0,0,27,27,0,0
952201,3,15,0,0,0,21,18,0,3
952202,3,9,0,0,0,9,9,0,0
952203,3,12,3,3,0,18,18,0,0
952204,3,18,0,0,0,27,24,3,0
952205,3,18,3,3,0,27,24,0,0
952206,3,15,3,3,0,21,21,0,0
952207,3,18,0,3,0,24,24,0,0
952208,3,9,9,3,0,21,18,0,0
952209,3,30,6,3,0,42,39,0,0
952210,3,18,3,3,0,21,21,0,0
952211,3,6,12,3,0,21,18,0,0
952212,3,6,12,0,0,21,18,0,0
952213,3,21,3,0,0,27,27,0,0
952214,3,45,12,0,0,60,57,3,0
952215,3,18,0,3,0,21,21,0,0
952216,3,15,0,0,0,18,18,0,0
952217,3,12,0,6,0,18,18,0,0
952218,3,12,0,0,0,18,15,0,3
952219,3,18,0,0,0,21,21,3,0
952220,3,9,0,0,0,12,9,0,0
952221,3,18,0,3,0,21,21,3,0
952222,3,24,3,0,0,30,30,3,0
952223,3,24,6,0,0,30,27,0,0
952224,3,21,0,0,0,24,24,3,0
952225,3,24,3,0,0,27,27,0,0
952226,3,12,0,0,0,12,12,3,0
952227,3,18,3,0,0,21,21,0,0
952228,3,15,0,0,0,18,15,0,0
952229,3,15,3,0,0,18,21,0,0
952230,3,18,3,0,0,24,21,0,0
952231,3,24,3,3,0,33,30,3,0
952232,3,12,3,0,0,15,18,0,0
952233,3,30,6,0,0,39,36,0,3
952234,3,15,3,0,0,18,18,0,3
952235,3,18,0,0,0,21,21,0,0
952236,3,27,3,3,0,33,33,0,0
952237,3,9,3,0,0,12,12,0,0
952238,3,12,3,6,0,24,21,3,0
952239,3,18,0,3,3,30,24,3,3
952302,3,33,0,3,0,39,42,6,0
952304,3,21,6,0,0,27,27,0,0
952305,3,39,3,3,0,51,48,0,0
952306,3,27,12,3,0,39,39,0,0
952308,3,48,3,0,0,51,51,3,0
952309,3,39,6,0,0,48,51,0,0
952310,3,30,6,0,0,36,36,0,0
952311,3,21,6,0,0,27,24,0,0
952312,3,15,3,0,0,21,21,3,0
952313,3,54,6,3,0,66,66,0,3
952314,3,84,12,3,0,105,108,6,0
952316,3,39,42,0,0,84,84,3,0
952317,3,42,3,0,0,48,48,0,0
952318,3,42,9,3,0,54,57,0,0
952319,3,15,0,0,0,24,21,3,0
952320,3,18,3,0,0,24,27,3,0
952321,3,51,6,0,3,66,66,3,0
952322,3,324,27,15,3,390,384,18,6
952323,3,60,9,3,0,72,72,0,0
952324,3,105,15,3,0,123,126,3,0
952325,3,84,9,3,0,102,105,9,0
952326,3,54,6,0,0,63,63,6,0
952327,3,33,6,6,0,48,48,3,0
952328,3,21,0,0,0,21,21,0,0
952329,3,30,0,0,0,30,30,0,0
952330,3,27,3,0,0,27,30,0,0
952331,3,21,3,0,0,27,27,3,0
952332,3,21,3,0,0,24,24,3,0
952333,3,24,0,3,0,24,24,0,0
952334,3,12,0,3,0,15,15,0,3
952400,3,84,9,0,3,99,102,3,0
952500,3,33,9,3,0,48,48,3,3
952601,3,9,3,0,0,12,15,3,0
952602,3,9,0,0,0,12,12,0,0
952700,3,21,6,0,0,33,33,3,0
952800,3,39,6,0,0,51,45,0,3
952900,3,63,12,0,0,75,75,0,3
953001,3,0,0,0,0,3,0,0,0
953002,3,30,9,3,0,45,42,0,3
953100,3,39,12,3,3,54,54,3,0
953200,3,42,3,0,0,51,48,3,0
953300,3,15,3,3,0,24,21,0,3
953400,3,21,3,0,0,21,21,0,0
953500,3,18,6,0,0,24,21,0,0
953600,3,27,6,3,0,36,36,0,0
953700,3,51,9,0,0,60,57,0,0
953800,3,21,6,3,0,36,36,3,3
953900,3,30,3,0,0,33,33,3,3
954000,3,30,6,3,0,39,39,3,0
954100,3,24,0,0,0,24,24,0,0
954203,3,0,0,0,0,3,0,0,0
954204,3,12,3,0,0,15,15,0,0
954206,3,27,12,0,0,42,39,3,3
954207,3,27,9,0,0,39,39,0,0
954208,3,45,12,3,0,57,57,0,0
954209,3,33,3,0,0,45,39,0,3
