meshblock_id,census_year_id,households
1561701,3,27
1561702,3,45
1561800,3,33
1561900,3,81
1562000,3,51
1562100,3,48
1562200,3,90
1562301,3,33
1562302,3,45
1562303,3,45
1562401,3,96
1562402,3,30
1562406,3,21
1562407,3,15
1562408,3,39
1562409,3,27
1562410,3,27
1562411,3,21
1562412,3,27
1562413,3,18
1562414,3,30
1562415,3,12
1562416,3,48
1562417,3,27
1562418,3,21
1562419,3,24
1562420,3,21
1562501,3,27
1562502,3,135
1562601,3,33
1562602,3,30
1562700,3,39
1562801,3,0
1562802,3,12
1562901,3,0
1562902,3,0
1563000,3,12
1563100,3,0
1563201,3,12
1563202,3,36
1563203,3,15
1563300,3,12
1563401,3,18
1563402,3,63
1563500,3,12
1563600,3,15
1563700,3,30
1563800,3,6
1563900,3,30
1564000,3,33
1564100,3,39
1564200,3,45
1564301,3,12
1564302,3,9
1564400,3,39
1564500,3,39
1564600,3,9
1564700,3,9
1564800,3,18
1564900,3,30
1565000,3,39
1565101,3,18
1565102,3,27
1565103,3,0
1565200,3,42
1565300,3,57
1565400,3,57
1565500,3,27
1565600,3,51
1565700,3,18
1565800,3,15
1565900,3,36
1566000,3,33
1566100,3,39
1566200,3,18
1566300,3,42
1566400,3,45
1566500,3,54
1566600,3,51
1566700,3,45
1566800,3,45
1566900,3,45
1567000,3,18
1567100,3,57
1567200,3,9
1567300,3,54
1567400,3,39
1567500,3,51
1567600,3,27
1567700,3,36
1567800,3,45
1567900,3,33
1568000,3,39
1568100,3,21
1568200,3,39
1568300,3,48
1568400,3,60
1568500,3,57
1568600,3,45
1568700,3,27
1568800,3,54
1568900,3,54
1569000,3,69
1569100,3,30
1569200,3,39
1569300,3,57
1569400,3,21
1569501,3,27
1569502,3,33
1569601,3,15
1569602,3,12
1569701,3,45
1569702,3,33
1569801,3,30
1569802,3,27
1569900,3,33
1570000,3,36
1570100,3,24
1570200,3,57
1570301,3,33
1570302,3,15
1570400,3,42
1570500,3,42
1570600,3,45
1570700,3,27
1570800,3,39
1570900,3,63
1571000,3,27
1571100,3,45
1571200,3,15
1571300,3,9
1571400,3,36
1571500,3,12
1571600,3,60
1571700,3,36
1571800,3,30
1571900,3,27
1572000,3,36
1572101,3,12
1572102,3,18
1572200,3,57
1572300,3,60
1572400,3,42
1572500,3,30
1572600,3,96
1572700,3,51
1572801,3,24
1572802,3,24
1572901,3,36
1572902,3,36
1573001,3,24
1573002,3,39
1573003,3,27
1573100,3,18
1573200,3,24
1573300,3,21
1573400,3,27
1573500,3,69
1573600,3,36
1573700,3,12
1573800,3,63
1573900,3,57
1574000,3,45
1574100,3,36
1574200,3,9
1574300,3,54
1574400,3,57
1574500,3,84
1574600,3,36
1574700,3,33
1574800,3,72
1574900,3,24
1575000,3,42
1575100,3,39
1575200,3,78
1575300,3,0
1575400,3,75
1575500,3,18
1575601,3,21
1575602,3,45
1575701,3,33
1575702,3,9
1575801,3,24
1575802,3,30
1575901,3,27
1575902,3,9
1576001,3,21
1576002,3,27
1576100,3,24
1576200,3,45
1576301,3,39
1576302,3,27
1576401,3,33
1576402,3,27
1576501,3,39
1576502,3,30
1576600,3,33
1576700,3,39
1576800,3,42
1576900,3,33
1577001,3,21
1577002,3,27
1577003,3,12
1577100,3,51
1577200,3,57
1577301,3,18
1577302,3,24
1577303,3,42
1577400,3,42
1577500,3,27
1577600,3,42
1577701,3,21
1577702,3,24
1577703,3,21
1577704,3,21
1577705,3,30
1577800,3,51
1577900,3,18
1578000,3,33
1578100,3,15
1578200,3,36
1578300,3,0
1578400,3,42
1578501,3,15
1578502,3,60
1578601,3,45
1578602,3,30
1578700,3,24
1578800,3,24
1578900,3,51
1579000,3,39
1579100,3,21
1579200,3,48
1579302,3,63
1579303,3,15
1579304,3,9
1579305,3,18
1579306,3,30
1579401,3,27
1579402,3,18
1579500,3,0
1579601,3,24
1579602,3,15
1579700,3,42
1579800,3,36
1579900,3,21
1580001,3,33
1580002,3,18
1580100,3,48
1580200,3,45
1580300,3,21
1580400,3,24
1580500,3,33
1580600,3,21
1580700,3,24
1580800,3,21
1580900,3,27
1581000,3,39
1581100,3,24
1581200,3,30
1581300,3,48
1581400,3,33
1581500,3,114
1581600,3,42
1581700,3,30
1581800,3,24
1581900,3,30
1582000,3,36
1582100,3,54
1582200,3,57
1582300,3,18
1582400,3,66
1582500,3,33
1582600,3,30
1582700,3,54
1582800,3,57
1582900,3,51
1583000,3,30
1583100,3,48
1583201,3,30
1583202,3,18
1583300,3,15
1583400,3,54
1583500,3,18
1583600,3,24
1583700,3,21
1583800,3,12
1583900,3,69
1584001,3,27
1584002,3,24
1584101,3,18
1584102,3,15
1584103,3,81
1584200,3,39
1584300,3,0
1584400,3,42
1584502,3,36
1584503,3,84
1584504,3,39
1584601,3,39
1584602,3,6
1584701,3,30
1584702,3,30
1584703,3,24
1584800,3,0
1584900,3,78
1585000,3,51
1585100,3,36
1585200,3,54
1585300,3,45
1585400,3,54
1585500,3,84
1585600,3,42
1585700,3,42
1585800,3,30
1585901,3,18
1585902,3,18
1586000,3,30
1586100,3,15
1586201,3,18
1586202,3,6
1586300,3,0
1586400,3,63
1586500,3,33
1586600,3,24
1586700,3,39
1586800,3,57
1586900,3,69
1587000,3,3
1587100,3,75
1587200,3,63
1587300,3,6
1587400,3,12
1587501,3,30
1587502,3,12
1587600,3,15
1587700,3,0
1587800,3,0
1587901,3,0
1587903,3,0
1587904,3,0
1587910,3,0
1587913,3,0
1587914,3,0
1587915,3,0
1587916,3,0
1587917,3,0
1587918,3,0
1587919,3,0
1587920,3,0
1587921,3,0
1587922,3,0
1588000,3,0
1588100,3,72
1588200,3,72
1588300,3,48
1588400,3,39
1588500,3,39
1588600,3,60
1588700,3,39
1588800,3,30
1588900,3,33
1589000,3,30
1589100,3,18
1589200,3,60
1589300,3,39
1589400,3,33
1589500,3,15
1589600,3,39
1589700,3,84
1589800,3,24
1589900,3,21
1590000,3,24
1590100,3,48
1590200,3,42
1590300,3,42
1590400,3,51
1590500,3,48
1590600,3,12
1590700,3,18
1590800,3,45
1590900,3,30
1591000,3,12
1591100,3,3
1591200,3,0
1591300,3,0
1591400,3,18
1591500,3,3
1591600,3,0
1591700,3,15
1591800,3,0
1591900,3,3
1592000,3,6
1592100,3,3
1592200,3,0
1592300,3,0
1592400,3,3
1592500,3,15
1592600,3,3
1592700,3,0
1592800,3,3
1592900,3,0
1593000,3,33
1593100,3,0
1593200,3,0
1593300,3,0
1593400,3,0
1593500,3,3
1593600,3,0
1593700,3,0
1593800,3,0
1593900,3,3
1594000,3,12
1594100,3,3
1594200,3,3
1594300,3,0
1594400,3,0
1594500,3,6
1594600,3,15
1594700,3,0
1594800,3,15
1594900,3,21
1595000,3,90
1595100,3,57
1595200,3,42
1595300,3,39
1595400,3,42
1595500,3,54
1595600,3,57
1595700,3,18
1595800,3,27
1595900,3,30
1596000,3,60
1596100,3,12
1596200,3,6
1596300,3,54
1596400,3,33
1596500,3,72
1596600,3,36
1596700,3,0
1596800,3,60
1596900,3,45
1597000,3,39
1597100,3,21
1597200,3,57
1597300,3,69
1597400,3,54
1597500,3,12
1597600,3,15
1597700,3,24
1597800,3,30
1597900,3,12
1598000,3,0
1598101,3,36
1598102,3,18
1598200,3,54
1598300,3,51
1598401,3,3
1598402,3,0
1598501,3,30
1598502,3,0
1598601,3,12
1598602,3,0
1598700,3,30
1598800,3,33
1598900,3,15
1599000,3,132
1599100,3,54
1599200,3,48
1599300,3,51
1599400,3,48
1599500,3,24
1599600,3,87
1599700,3,6
1599800,3,39
1599900,3,90
1600001,3,27
1600002,3,30
1600100,3,27
1600200,3,39
1600301,3,21
1600302,3,27
1600303,3,12
1600400,3,48
1600500,3,24
1600600,3,12
1600700,3,15
1600800,3,6
1600901,3,18
1600902,3,27
1600903,3,30
1601000,3,36
1601100,3,0
1601200,3,51
1601300,3,33
1601400,3,54
1601500,3,21
1601600,3,60
1601701,3,12
1601702,3,30
1601703,3,21
1601704,3,18
1601801,3,15
1601802,3,27
1601803,3,21
1601900,3,54
1602000,3,39
1602100,3,36
1602200,3,87
1602300,3,21
1602400,3,117
1602500,3,93
1602600,3,63
1602701,3,51
1602702,3,45
1602800,3,24
1602900,3,33
1603000,3,45
1603100,3,30
1603200,3,30
1603301,3,78
1603302,3,0
1603400,3,39
1603500,3,117
1603600,3,108
1603700,3,63
1603800,3,21
1603900,3,87
1604000,3,42
1604100,3,45
1604200,3,6
1604300,3,6
1604400,3,48
1604501,3,39
1604502,3,15
1604600,3,48
1604700,3,39
1604800,3,51
1604900,3,24
1605000,3,3
1605100,3,24
1605200,3,15
1605300,3,54
1605400,3,57
1605500,3,36
1605600,3,27
1605700,3,69
1605800,3,84
1605900,3,48
1606000,3,87
1606100,3,96
1606200,3,75
1606300,3,24
1606401,3,0
1606402,3,63
1606403,3,54
1606501,3,72
1606502,3,60
1606600,3,15
1606700,3,36
1606800,3,48
1606900,3,45
1607001,3,66
1607002,3,6
1607100,3,42
1607200,3,54
1607300,3,33
1607400,3,33
1607501,3,21
1607502,3,9
1607600,3,0
1607700,3,24
1607800,3,36
1607900,3,33
1608000,3,12
1608100,3,12
1608200,3,12
1608300,3,27
1608400,3,21
1608500,3,21
1608600,3,27
1608700,3,117
1608800,3,18
1608900,3,45
1609000,3,42
1609100,3,39
1609200,3,48
1609300,3,24
1609400,3,33
1609500,3,30
1609600,3,27
1609700,3,15
1609800,3,18
1609900,3,12
1610000,3,12
1610100,3,6
1610200,3,15
1610300,3,21
1610400,3,12
1610500,3,12
1610600,3,12
1610700,3,18
1610800,3,42
1610900,3,48
1611000,3,21
1611100,3,30
1611200,3,33
1611300,3,12
1611400,3,42
1611500,3,51
1611600,3,57
1611700,3,27
1611800,3,33
1611900,3,6
1612000,3,27
1612100,3,51
1612200,3,51
1612300,3,33
1612400,3,18
1612500,3,27
1612600,3,27
1612700,3,51
1612800,3,42
1612900,3,3
1613000,3,3
1613100,3,3
1613200,3,15
1613300,3,33
1613400,3,48
1613500,3,33
1613600,3,24
1613700,3,54
1613800,3,27
1613900,3,30
1614000,3,36
1614100,3,42
1614200,3,60
1614300,3,42
1614400,3,30
1614500,3,75
1614600,3,30
1614700,3,27
1614800,3,27
1614900,3,39
1615000,3,57
1615100,3,24
1615200,3,90
1615300,3,27
1615400,3,78
1615500,3,51
1615600,3,51
1615700,3,30
1615800,3,3
1615900,3,6
1616000,3,0
1616101,3,3
1616102,3,51
1616200,3,57
1616300,3,24
1616400,3,21
1616502,3,69
1616503,3,45
1616504,3,60
1616600,3,6
1616700,3,21
1616800,3,6
1616900,3,21
1617000,3,15
1617100,3,21
1617200,3,21
1617300,3,21
1617400,3,21
1617500,3,12
1617600,3,9
1617700,3,18
1617801,3,9
1617802,3,27
1617900,3,0
1618000,3,9
1618100,3,15
1618200,3,30
1618300,3,24
1618400,3,6
1618500,3,18
1618600,3,9
1618701,3,30
1618702,3,51
1618800,3,15
1618902,3,9
1618903,3,30
1618904,3,9
1619000,3,18
1619101,3,21
1619102,3,15
1619201,3,15
1619202,3,6
1619300,3,27
1619400,3,27
1619500,3,21
1619600,3,12
1619700,3,30
1619800,3,18
1619900,3,24
1620000,3,27
1620100,3,18
1620200,3,18
1620300,3,6
1620401,3,18
1620402,3,6
1620501,3,3
1620502,3,9
1620601,3,9
1620602,3,0
1620603,3,3
1620700,3,33
1620800,3,18
1620900,3,9
1621000,3,21
1621100,3,6
1621200,3,21
1621300,3,3
1621400,3,30
1621500,3,18
1621600,3,18
1621700,3,15
1621800,3,24
1621900,3,24
1622000,3,6
1622100,3,3
1622201,3,9
1622202,3,9
1622300,3,9
1622400,3,15
1622501,3,3
1622502,3,6
1622600,3,12
1622700,3,33
1622800,3,9
1622900,3,15
1623000,3,9
1623100,3,9
1623200,3,6
1623300,3,0
1623401,3,0
1623403,3,6
1623404,3,0
1623500,3,12
1623600,3,18
1623701,3,6
1623702,3,3
1623800,3,3
1623900,3,9
1624001,3,0
1624002,3,12
1624100,3,12
1624200,3,15
1624300,3,0
1624401,3,0
1624402,3,6
1624501,3,6
1624502,3,12
1624600,3,3
1624700,3,9
1624800,3,21
1624900,3,15
1625000,3,12
1625100,3,18
1625200,3,12
1625300,3,24
1625400,3,9
1625500,3,15
1625600,3,15
1625700,3,12
1625800,3,12
1625900,3,15
1626000,3,18
1626100,3,30
1626200,3,24
1626300,3,27
1626400,3,6
1626500,3,6
1626600,3,12
1626700,3,6
1626801,3,6
1626802,3,15
1626900,3,24
1627000,3,21
1627100,3,0
1627201,3,15
1627202,3,3
1627300,3,6
1627400,3,21
1627500,3,12
1627601,3,6
1627602,3,12
1627700,3,21
1627800,3,12
1627900,3,9
1628000,3,12
1628100,3,3
1628200,3,15
1628300,3,21
1628400,3,6
1628500,3,24
1628600,3,18
1628700,3,15
1628800,3,18
1628900,3,6
1629000,3,6
1629100,3,15
1629200,3,15
1629300,3,21
1629401,3,9
1629402,3,3
1629500,3,12
1629600,3,9
1629701,3,18
1629702,3,3
1629801,3,18
1629802,3,3
1629900,3,9
1630000,3,6
1630100,3,15
1630200,3,6
1630300,3,30
1630400,3,0
1630500,3,0
1630600,3,9
1630700,3,15
1630800,3,24
1630900,3,6
1631000,3,12
1631100,3,12
1631200,3,18
1631300,3,12
1631400,3,3
1631500,3,21
1631600,3,12
1631700,3,6
1631800,3,9
1631900,3,9
1632000,3,15
1632100,3,18
1632200,3,27
1632300,3,27
1632400,3,12
1632500,3,12
1632600,3,12
1632701,3,51
1632702,3,39
1632800,3,39
1632900,3,27
1633000,3,33
1633100,3,48
1633200,3,39
1633300,3,24
1633400,3,27
1633500,3,9
1633600,3,12
1633700,3,24
1633800,3,36
1633900,3,9
1634000,3,0
1634101,3,69
1634102,3,0
1634200,3,60
1634300,3,42
1634400,3,12
1634500,3,33
1634600,3,33
1634700,3,15
1634800,3,6
1634900,3,3
1635000,3,6
1635100,3,9
1635200,3,9
1635300,3,3
1635400,3,60
1635500,3,6
1635600,3,21
1635700,3,3
1635800,3,3
1635901,3,12
1635902,3,3
1635903,3,6
1636000,3,15
1636102,3,6
1636103,3,18
1636104,3,27
1636201,3,15
1636203,3,9
1636204,3,0
1636302,3,3
1636303,3,18
1636304,3,27
1636400,3,24
1636500,3,45
1636600,3,18
1636700,3,36
1636801,3,48
1636802,3,0
1636900,3,39
1637000,3,30
1637100,3,21
1637200,3,18
1637300,3,24
1637400,3,9
1637500,3,36
1637600,3,24
1637700,3,18
1637800,3,21
1637900,3,24
1638000,3,18
1638100,3,18
1638200,3,15
1638301,3,3
1638302,3,18
1638400,3,18
1638500,3,21
1638600,3,12
1638700,3,21
1638800,3,21
1638900,3,21
1639000,3,18
1639100,3,6
1639200,3,12
1639300,3,21
1639400,3,12
1639500,3,15
1639600,3,12
1639700,3,27
1639800,3,24
1639900,3,21
1640000,3,12
1640100,3,15
1640201,3,3
1640202,3,12
1640300,3,0
1640400,3,27
1640500,3,36
1640600,3,27
1640700,3,27
1640800,3,15
1640900,3,75
1641000,3,93
1641100,3,60
1641200,3,42
1641300,3,27
1641400,3,12
1641500,3,45
1641600,3,30
1641700,3,60
1641801,3,27
1641802,3,24
1641900,3,24
1642000,3,54
1642100,3,33
1642200,3,42
1642300,3,75
1642400,3,24
1642500,3,30
1642600,3,54
1642700,3,15
1642800,3,36
1642900,3,27
1643000,3,48
1643100,3,72
1643200,3,42
1643300,3,63
1643400,3,27
1643500,3,48
1643600,3,48
1643700,3,3
1643800,3,12
1643900,3,6
1644000,3,69
1644100,3,18
1644200,3,21
1644300,3,33
1644400,3,60
1644500,3,48
1644600,3,42
1644700,3,51
1644800,3,78
1644900,3,27
1645000,3,33
1645100,3,27
1645200,3,30
1645300,3,18
1645400,3,24
1645500,3,42
1645600,3,30
1645700,3,3
1645800,3,15
1645900,3,33
1646000,3,30
1646100,3,3
1646200,3,3
1646300,3,21
1646400,3,39
1646500,3,36
1646600,3,45
1646700,3,15
1646800,3,33
1646900,3,36
1647000,3,48
1647101,3,0
1647102,3,0
1647200,3,30
1647300,3,48
1647400,3,42
1647500,3,27
1647600,3,30
1647700,3,24
1647800,3,9
1647900,3,3
1648000,3,3
1648100,3,9
1648200,3,15
1648300,3,54
1648400,3,24
1648500,3,48
1648600,3,63
1648700,3,18
1648800,3,39
1648900,3,57
1649000,3,48
1649100,3,36
1649200,3,42
1649300,3,9
1649400,3,12
1649500,3,21
1649600,3,6
1649700,3,24
1649800,3,9
1649900,3,81
1650000,3,24
1650101,3,42
1650102,3,39
1650200,3,24
1650301,3,6
1650302,3,12
1650400,3,42
1650500,3,33
1650600,3,18
1650700,3,0
1650801,3,6
1650803,3,9
1650804,3,3
1650900,3,15
1651001,3,21
1651002,3,3
1651003,3,6
1651100,3,30
1651200,3,21
1651300,3,12
1651400,3,12
1651500,3,6
1651600,3,6
1651700,3,6
1651800,3,12
1651900,3,18
1652000,3,6
1652100,3,15
1652200,3,36
1652300,3,12
1652400,3,21
1652500,3,30
1652600,3,51
1652700,3,51
1652800,3,21
1652901,3,12
1652902,3,27
1653000,3,72
1653100,3,30
1653200,3,54
1653300,3,21
1653400,3,75
1653500,3,87
1653601,3,9
1653602,3,18
1653701,3,3
1653702,3,9
1653803,3,0
1653804,3,102
1653806,3,120
1653807,3,21
1653808,3,6
1653901,3,18
1653902,3,42
1654000,3,15
1654101,3,6
1654102,3,39
1654200,3,24
1654300,3,12
1654400,3,48
1654500,3,9
1654600,3,9
1654700,3,12
1654800,3,12
1654900,3,3
1655000,3,9
1655100,3,3
1655200,3,21
1655300,3,6
1655400,3,3
1655500,3,6
1655600,3,9
1655700,3,18
1655800,3,33
1655900,3,9
1656000,3,3
1656100,3,15
1656200,3,21
1656300,3,72
1656400,3,9
1656500,3,48
1656600,3,3
1656700,3,42
1656800,3,12
1656900,3,12
1657000,3,30
1657100,3,57
1657200,3,54
1657300,3,39
1657400,3,18
1657500,3,21
1657600,3,27
1657700,3,18
1657800,3,9
1657901,3,9
1657902,3,6
1658000,3,12
1658100,3,6
1658200,3,30
1658300,3,30
1658400,3,18
1658500,3,12
1658601,3,3
1658602,3,9
1658700,3,6
1658800,3,12
1658900,3,15
1659000,3,21
1659100,3,12
1659200,3,12
1659300,3,18
1659400,3,24
1659500,3,15
1659600,3,9
1659700,3,21
1659801,3,9
1659802,3,3
1659901,3,0
1659902,3,6
1660000,3,6
1660100,3,24
1660200,3,3
1660300,3,3
1660400,3,9
1660500,3,3
1660600,3,57
1660700,3,18
1660800,3,15
1660900,3,27
1661000,3,27
1661100,3,18
1661200,3,36
1661300,3,24
1661400,3,6
1661500,3,3
1661600,3,9
1661700,3,3
1661800,3,27
1661900,3,9
1662000,3,12
1662100,3,9
1662200,3,12
1662300,3,24
1662400,3,15
1662500,3,12
1662600,3,12
1662700,3,21
1662800,3,18
1662900,3,21
1663000,3,21
1663100,3,12
1663200,3,24
1663300,3,12
1663400,3,36
1663500,3,36
1663600,3,48
1663700,3,24
1663800,3,18
1663900,3,39
1664000,3,39
1664100,3,27
1664200,3,39
1664300,3,18
1664400,3,36
1664500,3,12
1664600,3,27
1664700,3,21
1664800,3,15
1664900,3,9
1665000,3,3
1665100,3,6
1665200,3,6
1665300,3,9
1665400,3,3
1665500,3,33
1665600,3,21
1665700,3,12
1665800,3,15
1665900,3,12
1666000,3,27
1666100,3,6
1666200,3,9
1666300,3,27
1666400,3,9
1666500,3,3
1666600,3,9
1666700,3,3
1666800,3,15
1666900,3,15
1667000,3,9
1667100,3,0
1667200,3,0
1667300,3,15
1667400,3,15
1667500,3,3
1667600,3,0
1667700,3,15
1667800,3,12
1667900,3,15
1668000,3,9
1668100,3,15
1668200,3,0
1668300,3,15
1668400,3,6
1668500,3,3
1668600,3,21
1668700,3,3
1668800,3,21
1668900,3,9
1669000,3,3
1669100,3,3
1669200,3,12
1669300,3,3
1669400,3,15
1669500,3,0
1669601,3,15
1669602,3,0
1669700,3,9
1669800,3,18
1669900,3,3
1670000,3,3
1670100,3,3
1670200,3,9
1670300,3,6
1670400,3,6
1670500,3,9
1670600,3,0
1670700,3,6
1670801,3,0
1670802,3,0
1670900,3,6
1671000,3,6
1671101,3,0
1671102,3,0
1671103,3,0
1671200,3,9
1671300,3,9
1671400,3,0
1671500,3,12
1671600,3,3
1671701,3,9
1671702,3,0
1671800,3,12
1671900,3,15
1672000,3,9
1672100,3,21
1672200,3,12
1672301,3,0
1672302,3,3
1672400,3,6
1672500,3,9
1672600,3,12
1672701,3,6
1672702,3,0
1672801,3,15
1672802,3,0
1672900,3,33
1673000,3,18
1673100,3,0
1673200,3,3
1673301,3,12
1673302,3,0
1673400,3,0
1673500,3,3
1673600,3,18
1673700,3,15
1673801,3,12
1673802,3,0
1673900,3,21
1674000,3,12
1674100,3,27
1674201,3,9
1674202,3,9
1674301,3,12
1674302,3,6
1674400,3,3
1674500,3,0
1674600,3,15
1674700,3,9
1674800,3,6
1674900,3,21
1675000,3,24
1675100,3,42
1675200,3,9
1675300,3,42
1675400,3,66
1675500,3,30
1675600,3,33
1675700,3,30
1675800,3,27
1675900,3,21
1676000,3,6
1676100,3,12
1676200,3,6
1676300,3,3
1676401,3,24
1676402,3,6
1676403,3,12
1676404,3,9
1676501,3,21
1676502,3,27
1676600,3,12
1676700,3,24
1676800,3,24
1676900,3,3
1677000,3,21
1677101,3,12
1677102,3,33
1677200,3,42
1677300,3,30
1677400,3,6
1677500,3,45
1677600,3,12
1677700,3,6
1677800,3,6
1677900,3,9
1678000,3,12
1678100,3,12
1678200,3,9
1678300,3,0
1678400,3,9
1678501,3,6
1678502,3,0
1678600,3,6
1678700,3,18
1678800,3,30
1678900,3,21
1679000,3,33
1679100,3,21
1679200,3,18
1679300,3,27
1679400,3,39
1679500,3,24
1679601,3,33
1679602,3,3
1679700,3,24
1679800,3,27
1679901,3,6
1679902,3,3
1679903,3,12
1680001,3,9
1680002,3,12
1680003,3,6
1680101,3,12
1680102,3,24
1680103,3,3
1680200,3,18
1680300,3,30
1680400,3,48
1680501,3,24
1680502,3,24
1680503,3,33
1680600,3,18
1680701,3,15
1680702,3,3
1680801,3,12
1680802,3,9
1680900,3,39
1681000,3,27
1681100,3,6
1681200,3,81
1681300,3,99
1681400,3,21
1681500,3,18
1681600,3,30
1681701,3,15
1681702,3,45
1681801,3,12
1681802,3,21
1681803,3,12
1681804,3,18
1681805,3,6
1681806,3,21
1681807,3,6
1681900,3,24
1682000,3,87
1682102,3,12
1682104,3,3
1682106,3,27
1682107,3,6
1682109,3,60
1682110,3,9
1682111,3,9
1682112,3,6
1682113,3,0
1682114,3,9
1682115,3,111
1682116,3,36
1682202,3,102
1682203,3,63
1682205,3,15
1682206,3,0
1682207,3,6
1682208,3,18
1682300,3,3
1682400,3,12
1682501,3,18
1682502,3,27
1682600,3,48
1682701,3,15
1682702,3,63
1682800,3,51
1682901,3,9
1682902,3,18
1683000,3,48
1683100,3,63
1683200,3,15
1683300,3,3
1683400,3,3
1683500,3,12
1683600,3,9
1683700,3,15
1683800,3,21
1683900,3,9
1684000,3,6
1684100,3,0
1684200,3,3
1684300,3,9
1684400,3,3
1684500,3,15
1684600,3,9
1684700,3,18
1684801,3,15
1684802,3,27
1684900,3,39
1685000,3,27
1685100,3,51
1685202,3,0
1685203,3,12
1685204,3,12
1685301,3,3
1685302,3,0
1685303,3,3
1685400,3,33
1685500,3,9
1685600,3,12
1685700,3,18
1685800,3,48
1685901,3,30
1685903,3,6
1685904,3,6
1686000,3,0
1686100,3,6
1686200,3,15
1686300,3,48
1686400,3,6
1686500,3,30
1686600,3,27
1686700,3,15
1686800,3,18
1686900,3,21
1687000,3,12
1687100,3,9
1687202,3,3
1687205,3,69
1687206,3,9
1687207,3,27
1687208,3,0
1687301,3,3
1687302,3,6
1687303,3,18
1687304,3,6
1687400,3,60
1687500,3,36
1687601,3,3
1687602,3,12
1687700,3,24
1687800,3,9
1687900,3,18
1688000,3,3
1688100,3,9
1688200,3,15
1688301,3,15
1688302,3,6
1688400,3,69
1688500,3,24
1688600,3,30
1688700,3,15
1688800,3,36
1688900,3,24
1689000,3,30
1689100,3,24
1689200,3,30
1689300,3,57
1689400,3,42
1689501,3,9
1689502,3,24
1689503,3,21
1689504,3,18
1689600,3,45
1689700,3,39
1689800,3,6
1689900,3,42
1690000,3,30
1690100,3,36
1690201,3,12
1690202,3,9
1690300,3,21
1690400,3,36
1690500,3,24
1690600,3,6
1690700,3,18
1690800,3,60
1690900,3,27
1691000,3,30
1691100,3,36
1691200,3,60
1691300,3,126
1691401,3,57
1691402,3,81
1691500,3,18
1691600,3,12
1691700,3,48
1691800,3,33
1691900,3,42
1692000,3,33
1692100,3,36
1692200,3,27
1692300,3,102
1692400,3,57
1692500,3,30
1692600,3,45
1692700,3,27
1692800,3,57
1692900,3,45
1693000,3,48
1693100,3,45
1693200,3,27
1693300,3,33
1693400,3,33
1693500,3,30
1693600,3,30
1693700,3,51
1693800,3,54
1693900,3,45
1694001,3,24
1694002,3,24
1694003,3,27
1694100,3,27
1694200,3,39
1694300,3,57
1694400,3,57
1694500,3,12
1694600,3,12
1694700,3,30
1694800,3,45
1694900,3,36
1695000,3,48
1695100,3,33
1695200,3,24
1695300,3,90
1695401,3,33
1695402,3,6
1695500,3,30
1695600,3,54
1695700,3,42
1695800,3,42
1695900,3,66
1696000,3,42
1696100,3,66
1696200,3,30
1696300,3,39
1696400,3,27
1696500,3,60
1696600,3,48
1696700,3,42
1696800,3,24
1696900,3,3
1697000,3,0
1697100,3,0
1697200,3,0
1697300,3,3
1697400,3,0
1697500,3,3
1697600,3,0
1697700,3,0
1697800,3,0
1697900,3,3
1698000,3,0
1698100,3,6
1698200,3,15
1698300,3,0
1698400,3,0
1698500,3,3
1698600,3,0
1698700,3,9
1698800,3,3
1698900,3,3
1699000,3,12
1699100,3,0
1699200,3,6
1699300,3,3
1699400,3,6
1699500,3,18
1699600,3,9
1699700,3,33
1699800,3,36
1699900,3,33
1700000,3,24
1700100,3,51
1700200,3,24
1700300,3,6
1700400,3,0
1700500,3,39
1700600,3,48
1700700,3,45
1700800,3,54
1700900,3,33
1701000,3,30
1701100,3,30
1701200,3,27
1701300,3,33
1701400,3,69
1701500,3,36
1701600,3,30
1701700,3,6
1701800,3,36
1701900,3,36
1702000,3,3
1702100,3,45
1702200,3,48
1702300,3,15
1702400,3,6
1702500,3,0
1702600,3,0
1702700,3,9
1702800,3,3
1702900,3,24
1703000,3,33
1703100,3,36
1703200,3,21
1703300,3,42
1703400,3,24
1703500,3,27
1703600,3,6
1703700,3,33
1703800,3,30
1703900,3,24
1704000,3,33
1704100,3,33
1704200,3,27
1704300,3,39
1704400,3,36
1704500,3,33
1704600,3,12
1704700,3,36
1704800,3,27
1704900,3,27
1705000,3,33
1705100,3,24
1705200,3,15
1705300,3,3
1705400,3,27
1705500,3,27
1705600,3,33
1705700,3,27
1705801,3,36
1705802,3,30
1705803,3,60
1705900,3,33
1706000,3,36
1706100,3,42
1706200,3,90
1706300,3,36
1706400,3,15
1706500,3,57
1706600,3,36
1706700,3,30
1706800,3,60
1706900,3,9
1707000,3,93
1707100,3,102
1707200,3,30
1707300,3,75
1707400,3,6
1707500,3,0
1707600,3,0
1707701,3,12
1707702,3,39
1707800,3,60
1707900,3,39
1708000,3,15
1708100,3,30
1708200,3,6
1708300,3,69
1708400,3,39
1708500,3,42
1708600,3,21
1708700,3,36
1708800,3,15
1708900,3,15
1709000,3,63
1709100,3,33
1709200,3,39
1709300,3,45
1709400,3,0
1709500,3,69
1709600,3,33
1709700,3,42
1709800,3,36
1709900,3,57
1710000,3,9
1710100,3,45
1710200,3,36
1710300,3,60
1710400,3,45
1710500,3,33
1710600,3,60
1710700,3,57
1710800,3,57
1710901,3,66
1710902,3,48
