meshblock_id,census_year_id,families
2417300,3,27
2417400,3,12
2417501,3,0
2417502,3,18
2417600,3,24
2417701,3,12
2417702,3,0
2417800,3,12
2417900,3,9
2418000,3,3
2418103,3,3
2418104,3,0
2418105,3,12
2418106,3,15
2418107,3,12
2418202,3,18
2418203,3,6
2418204,3,0
2418300,3,21
2418402,3,9
2418403,3,3
2418404,3,12
2418500,3,9
2418600,3,12
2418700,3,9
2418800,3,9
2418900,3,18
2419000,3,15
2419100,3,6
2419200,3,27
2419301,3,3
2419302,3,27
2419400,3,27
2419500,3,24
2419600,3,24
2419700,3,21
2419800,3,0
2419901,3,42
2419903,3,3
2419904,3,6
2419905,3,6
2420000,3,60
2420100,3,57
2420200,3,30
2420300,3,30
2420400,3,3
2420500,3,33
2420600,3,36
2420700,3,0
2420800,3,9
2420900,3,15
2421000,3,3
2421100,3,15
2421201,3,39
2421202,3,51
2421301,3,15
2421302,3,9
2421303,3,6
2421304,3,15
2421402,3,0
2421403,3,0
2421404,3,15
2421500,3,96
2421600,3,66
2421700,3,24
2421800,3,57
2421900,3,6
2422000,3,33
2422100,3,9
2422200,3,24
2422300,3,15
2422400,3,54
2422500,3,9
2422600,3,9
2422700,3,9
2422800,3,6
2422900,3,0
2423000,3,24
2423100,3,27
2423200,3,24
2423300,3,9
2423400,3,27
2423500,3,42
2423600,3,27
2423700,3,48
2423800,3,24
2423900,3,15
2424000,3,33
2424100,3,33
2424200,3,42
2424300,3,3
2424400,3,0
2424500,3,0
2424600,3,0
2424700,3,3
2424800,3,0
2424900,3,3
2425000,3,0
2425100,3,15
2425200,3,30
2425300,3,24
2425400,3,27
2425500,3,30
2425600,3,51
2425700,3,21
2425800,3,6
2425900,3,33
2426000,3,45
2426100,3,54
2426200,3,36
2426300,3,30
2426400,3,12
2426501,3,0
2426502,3,0
2426601,3,0
2426602,3,0
2426700,3,3
2426801,3,21
2426802,3,0
2426900,3,15
2427002,3,30
2427003,3,30
2427004,3,0
2427005,3,0
2427006,3,15
2427007,3,21
2427008,3,0
2427101,3,0
2427102,3,21
2427201,3,21
2427202,3,18
2427203,3,21
2427300,3,12
2427400,3,12
2427500,3,24
2427601,3,15
2427603,3,3
2427604,3,12
2427700,3,0
2427801,3,0
2427802,3,0
2427803,3,0
2427804,3,0
2427900,3,3
2428001,3,18
2428002,3,18
2428100,3,33
2428200,3,18
2428300,3,3
2428401,3,0
2428402,3,0
2428500,3,27
2428600,3,12
2428700,3,9
2428801,3,6
2428802,3,15
2428900,3,0
2429000,3,27
2429101,3,3
2429102,3,15
2429200,3,39
2429301,3,15
2429302,3,12
2429400,3,15
2429500,3,24
2429600,3,21
2429700,3,54
2429801,3,0
2429802,3,0
2429900,3,12
2430000,3,36
2430101,3,15
2430103,3,3
2430104,3,0
2430201,3,9
2430202,3,3
2430203,3,3
2430300,3,45
2430400,3,3
2430500,3,21
2430600,3,18
2430701,3,3
2430702,3,6
2430800,3,6
2430901,3,15
2430902,3,12
2431000,3,6
2431100,3,18
2431200,3,12
2431300,3,3
2431400,3,18
2431500,3,0
2431600,3,24
2431700,3,6
2431801,3,9
2431802,3,9
2431900,3,9
2432000,3,15
2432101,3,6
2432102,3,21
2432200,3,9
2432301,3,0
2432302,3,24
2432402,3,21
2432403,3,0
2432404,3,0
2432500,3,6
2432603,3,6
2432604,3,0
2432605,3,12
2432606,3,12
2432607,3,6
2432701,3,3
2432702,3,9
2432802,3,21
2432803,3,3
2432804,3,9
2432805,3,0
2432900,3,12
2433001,3,0
2433002,3,12
2433101,3,6
2433102,3,12
2433201,3,3
2433202,3,15
2433301,3,3
2433302,3,0
2433400,3,0
2433500,3,21
2433600,3,33
2433700,3,18
2433800,3,9
2433901,3,15
2433902,3,3
2434001,3,9
2434002,3,21
2434100,3,3
2434200,3,21
2434301,3,12
2434302,3,6
2434401,3,3
2434402,3,12
2434501,3,12
2434502,3,24
2434503,3,6
2434504,3,3
2434600,3,18
2434701,3,15
2434702,3,6
2434800,3,15
2434900,3,9
2435001,3,15
2435002,3,3
2435003,3,3
2435100,3,0
2435200,3,0
2435301,3,24
2435302,3,0
2435401,3,12
2435402,3,0
2435500,3,9
2435601,3,3
2435602,3,3
2435701,3,3
2435702,3,33
2435801,3,0
2435802,3,27
2435900,3,24
2436001,3,15
2436002,3,3
2436100,3,3
2436201,3,18
2436202,3,6
2436203,3,0
2436300,3,6
2436400,3,15
2436500,3,3
2436600,3,27
2436700,3,27
2436800,3,9
2436900,3,6
2437000,3,6
2437100,3,3
2437201,3,9
2437202,3,6
2437203,3,15
2437204,3,27
2437301,3,3
2437302,3,3
2437401,3,3
2437402,3,6
2437403,3,3
2437500,3,9
2437601,3,18
2437602,3,3
2437700,3,3
2437800,3,3
2437900,3,9
2438000,3,24
2438101,3,15
2438102,3,6
2438201,3,3
2438202,3,0
2438301,3,21
2438302,3,0
2438401,3,0
2438403,3,0
2438404,3,42
2438500,3,123
2438601,3,0
2438603,3,102
2438604,3,9
2438605,3,42
2438701,3,36
2438702,3,66
2438803,3,0
2438804,3,63
2438805,3,108
2438806,3,48
2438807,3,30
2438901,3,87
2438902,3,69
2439001,3,24
2439002,3,54
2439101,3,30
2439102,3,39
2439200,3,63
2439303,3,3
2439304,3,87
2439305,3,39
2439306,3,42
2439402,3,90
2439403,3,12
2439404,3,12
2439500,3,18
2439601,3,21
2439602,3,21
2439603,3,15
2439700,3,24
2439802,3,18
2439803,3,9
2439804,3,30
2439900,3,42
2440001,3,9
2440002,3,3
2440003,3,42
2440100,3,15
2440200,3,15
2440301,3,72
2440302,3,21
2440400,3,18
2440500,3,39
2440600,3,57
2440700,3,99
2440801,3,39
2440802,3,9
2440803,3,60
2440900,3,30
2441000,3,33
2441101,3,12
2441103,3,9
2441104,3,6
2441200,3,18
2441300,3,0
2441400,3,78
2441500,3,39
2441603,3,33
2441605,3,18
2441606,3,0
2441607,3,12
2441608,3,15
2441609,3,18
2441610,3,18
2441701,3,6
2441702,3,15
2441703,3,24
2441801,3,33
2441802,3,0
2441901,3,30
2441902,3,0
2442001,3,45
2442002,3,21
2442101,3,33
2442102,3,42
2442103,3,12
2442200,3,30
2442300,3,39
2442401,3,33
2442403,3,27
2442404,3,27
2442405,3,27
2442500,3,63
2442600,3,27
2442700,3,48
2442800,3,21
2442900,3,45
2443000,3,48
2443100,3,60
2443200,3,75
2443300,3,18
2443400,3,15
2443500,3,3
2443600,3,6
2443700,3,48
2443800,3,36
2443900,3,42
2444001,3,9
2444002,3,30
2444100,3,3
2444200,3,33
2444300,3,30
2444400,3,42
2444500,3,39
2444600,3,12
2444700,3,57
2444800,3,45
2444900,3,51
2445000,3,30
2445101,3,30
2445102,3,21
2445200,3,21
2445300,3,39
2445401,3,57
2445402,3,27
2445500,3,15
2445600,3,3
2445700,3,51
2445800,3,51
2445901,3,27
2445902,3,57
2446002,3,51
2446003,3,45
2446004,3,45
2446005,3,48
2446006,3,54
2446007,3,48
2446100,3,60
2446203,3,15
2446204,3,33
2446205,3,24
2446206,3,42
2446207,3,6
2446301,3,45
2446302,3,33
2446401,3,12
2446406,3,33
2446407,3,36
2446408,3,18
2446409,3,9
2446410,3,15
2446411,3,21
2446412,3,18
2446413,3,21
2446414,3,21
2446415,3,27
2446416,3,18
2446501,3,24
2446502,3,15
2446601,3,3
2446602,3,3
2446702,3,54
2446703,3,3
2446704,3,21
2446802,3,48
2446803,3,3
2446804,3,87
2446805,3,3
2446806,3,213
2446807,3,3
2446903,3,18
2446904,3,57
2446905,3,60
2446906,3,69
2446910,3,33
2446912,3,69
2446913,3,78
2446914,3,21
2446915,3,30
2446916,3,24
2446917,3,24
2447000,3,39
2447101,3,39
2447102,3,174
2447103,3,0
2447104,3,42
2447105,3,24
2447106,3,18
2447107,3,33
2447108,3,39
2447109,3,33
2447201,3,3
2447203,3,45
2447204,3,9
2447301,3,0
2447302,3,30
2447401,3,0
2447402,3,18
2447501,3,3
2447502,3,24
2447503,3,0
2447604,3,6
2447605,3,6
2447606,3,45
2447607,3,48
2447608,3,66
2447609,3,105
2447701,3,0
2447702,3,15
2447800,3,18
2447900,3,18
2448000,3,39
2448101,3,3
2448102,3,48
2448202,3,42
2448204,3,141
2448207,3,36
2448208,3,30
2448209,3,24
2448210,3,39
2448211,3,27
2448212,3,12
2448213,3,39
2448214,3,63
2448215,3,66
2448216,3,30
2448217,3,24
2448301,3,0
2448303,3,12
2448304,3,18
2448305,3,27
2448307,3,45
2448308,3,6
2448401,3,12
2448402,3,15
2448501,3,15
2448502,3,9
2448503,3,33
2448602,3,54
2448603,3,24
2448604,3,33
2448605,3,21
2448606,3,27
2448607,3,24
2448608,3,33
2448609,3,24
2448700,3,54
2448800,3,21
2448901,3,6
2448903,3,54
2448904,3,57
2448905,3,9
2449001,3,84
2449002,3,15
2449102,3,3
2449103,3,0
2449104,3,0
2449105,3,3
2449106,3,48
2449107,3,9
2449201,3,0
2449202,3,6
2449301,3,0
2449302,3,3
2449401,3,12
2449402,3,21
2449403,3,30
2449501,3,30
2449502,3,18
2449503,3,9
2449504,3,9
2449600,3,60
2449700,3,30
2449800,3,126
2449900,3,15
2450001,3,60
2450005,3,27
2450006,3,39
2450007,3,0
2450008,3,66
2450009,3,33
2450010,3,24
2450011,3,24
2450012,3,21
2450013,3,36
2450014,3,36
2450015,3,30
2450016,3,24
2450017,3,39
2450018,3,12
2450019,3,36
2450020,3,9
2450101,3,90
2450102,3,27
2450103,3,69
2450104,3,45
2450201,3,9
2450209,3,78
2450211,3,39
2450212,3,39
2450213,3,63
2450214,3,78
2450215,3,12
2450216,3,69
2450217,3,78
2450218,3,45
2450219,3,15
2450220,3,138
2450221,3,9
2450222,3,9
2450300,3,90
2450400,3,78
2450500,3,66
2450601,3,0
2450602,3,21
2450702,3,12
2450703,3,21
2450704,3,21
2450705,3,3
2450802,3,0
2450803,3,21
2450804,3,33
2450805,3,9
2450806,3,9
2450900,3,9
2451000,3,42
2451100,3,39
2451201,3,6
2451202,3,36
2451300,3,12
2451400,3,9
2451500,3,3
2451600,3,3
2451700,3,18
2451803,3,24
2451804,3,15
2451805,3,21
2451806,3,3
2451900,3,0
2452000,3,6
2452103,3,6
2452104,3,12
2452105,3,6
2452106,3,0
2452107,3,0
2452200,3,24
2452300,3,63
2452400,3,27
2452501,3,21
2452502,3,24
2452600,3,72
2452700,3,45
2452801,3,12
2452802,3,18
2452900,3,24
2453000,3,45
2453100,3,33
2453201,3,30
2453202,3,36
2453203,3,21
2453300,3,51
2453400,3,51
2453500,3,33
2453600,3,33
2453700,3,48
2453800,3,27
2453900,3,24
2454001,3,6
2454002,3,12
2454101,3,18
2454103,3,6
2454104,3,63
2454106,3,12
2454107,3,3
2454108,3,27
2454109,3,0
2454110,3,15
2454111,3,6
2454112,3,15
2454200,3,21
2454300,3,39
2454400,3,69
2454500,3,18
2454600,3,0
2454701,3,3
2454702,3,0
2454800,3,3
2454901,3,27
2454902,3,3
2454904,3,3
2454905,3,42
2454906,3,24
2455000,3,33
2455101,3,30
2455102,3,30
2455201,3,48
2455203,3,27
2455204,3,24
2455301,3,6
2455303,3,60
2455304,3,54
2455401,3,12
2455403,3,78
2455404,3,78
2455407,3,57
2455408,3,33
2455409,3,54
2455410,3,42
2455411,3,60
2455412,3,63
2455502,3,0
2455503,3,0
2455504,3,12
2455505,3,63
2455601,3,45
2455602,3,18
2455603,3,36
2455704,3,33
2455705,3,54
2455706,3,33
2455707,3,72
2455708,3,66
2455800,3,75
2455900,3,3
2456001,3,27
2456002,3,48
2456003,3,54
2456004,3,24
2456101,3,60
2456102,3,21
2456200,3,3
2456301,3,21
2456302,3,27
2456400,3,27
2456501,3,45
2456502,3,9
2456600,3,54
2456700,3,69
2456800,3,75
2456901,3,15
2456902,3,21
2457001,3,45
2457002,3,30
2457003,3,12
2457004,3,24
2457102,3,51
2457103,3,66
2457105,3,33
2457106,3,36
2457203,3,24
2457204,3,12
2457205,3,3
2457206,3,27
2457207,3,39
2457208,3,3
2457209,3,24
2457210,3,15
2457211,3,24
2457301,3,30
2457302,3,27
2457303,3,30
2457401,3,66
2457402,3,9
2457403,3,72
2457405,3,78
2457406,3,39
2457501,3,78
2457502,3,129
2457504,3,9
2457505,3,42
2457506,3,51
2457507,3,6
2457600,3,48
2457701,3,3
2457702,3,15
2457801,3,57
2457802,3,33
2457900,3,45
2458001,3,42
2458002,3,72
2458100,3,24
2458200,3,57
2458301,3,18
2458302,3,30
2458303,3,48
2458400,3,48
2458500,3,3
2458600,3,66
2458700,3,3
2458800,3,51
2458900,3,3
2459000,3,18
2459100,3,45
2459200,3,6
2459300,3,6
2459400,3,120
2459500,3,0
2459601,3,0
2459602,3,24
2459700,3,0
2459800,3,36
2459901,3,18
2459902,3,9
2460000,3,21
2460101,3,9
2460102,3,9
2460200,3,54
2460300,3,3
2460400,3,0
2460501,3,21
2460502,3,0
2460600,3,27
2460700,3,21
2460800,3,39
2460900,3,0
2461000,3,0
2461100,3,6
2461200,3,3
2461300,3,3
2461400,3,15
2461500,3,0
2461600,3,21
2461700,3,0
2461800,3,0
2461900,3,9
2462000,3,9
2462100,3,39
2462200,3,3
2462300,3,3
2462400,3,21
2462500,3,6
2462600,3,12
2462700,3,9
2462800,3,18
2462900,3,39
2463000,3,33
2463100,3,0
2463200,3,6
2463300,3,51
2463400,3,48
2463500,3,78
2463600,3,48
2463700,3,9
2463800,3,6
2463900,3,3
2464000,3,15
2464100,3,30
2464200,3,33
2464300,3,6
2464400,3,3
2464500,3,6
2464600,3,27
2464700,3,0
2464800,3,15
2464900,3,27
2465000,3,60
2465100,3,12
2465200,3,24
2465300,3,15
2465400,3,3
2465500,3,21
2465601,3,54
2465602,3,18
2465700,3,18
2465800,3,9
2465901,3,12
2465902,3,0
2466000,3,36
2466100,3,18
2466201,3,18
2466202,3,30
2466203,3,27
2466204,3,15
2466205,3,18
2466206,3,6
2466207,3,9
2466208,3,24
2466209,3,21
2466210,3,6
2466300,3,48
2466400,3,9
2466500,3,15
2466600,3,66
2466700,3,9
2466800,3,123
2466901,3,75
2466902,3,69
2467001,3,12
2467002,3,30
2467003,3,21
2467004,3,12
2467005,3,18
2467006,3,18
2467007,3,21
2467008,3,9
2467100,3,33
2467200,3,60
2467300,3,78
2467400,3,30
2467500,3,36
2467600,3,3
2467700,3,0
2467800,3,24
2467900,3,15
2468000,3,27
2468100,3,24
2468200,3,0
2468300,3,21
2468400,3,9
2468500,3,6
2468600,3,3
2468700,3,30
2468800,3,6
2468901,3,12
2468902,3,12
2468903,3,15
2468904,3,27
2468905,3,24
2468906,3,9
2469001,3,21
2469002,3,9
2469100,3,54
2469200,3,45
2469300,3,39
2469400,3,12
2469500,3,30
2469600,3,69
2469700,3,33
2469800,3,57
2469900,3,72
2470000,3,42
2470100,3,57
2470200,3,48
2470300,3,15
2470400,3,6
2470500,3,18
2470600,3,51
2470700,3,15
2470800,3,36
2470900,3,24
2471000,3,57
2471100,3,48
2471200,3,36
2471300,3,24
2471400,3,21
2471500,3,30
2471600,3,27
2471700,3,21
2471800,3,51
2471900,3,36
2472000,3,27
2472100,3,24
2472200,3,39
2472301,3,30
2472302,3,18
2472303,3,24
2472304,3,0
2472400,3,12
2472500,3,33
2472600,3,18
2472700,3,15
2472800,3,0
2472900,3,12
2473000,3,18
2473100,3,48
2473200,3,54
2473300,3,27
2473401,3,30
2473402,3,27
2473404,3,6
2473405,3,9
2473406,3,12
2473500,3,0
2473600,3,33
2473700,3,63
2473800,3,54
2473901,3,36
2473903,3,9
2473904,3,9
2473905,3,9
2473906,3,15
2474000,3,69
2474100,3,30
2474200,3,24
2474300,3,21
2474400,3,3
2474500,3,33
2474601,3,36
2474602,3,21
2474700,3,30
2474801,3,18
2474802,3,39
2474902,3,45
2474903,3,24
2474904,3,24
2475000,3,0
2475100,3,0
2475200,3,39
2475300,3,0
2475400,3,0
2475500,3,9
2475600,3,0
2475700,3,0
2475800,3,0
2475900,3,0
2476000,3,12
2476100,3,0
2476200,3,0
2476301,3,21
2476302,3,18
2476400,3,57
2476500,3,24
2476600,3,42
2476700,3,18
2476800,3,30
2476900,3,30
2477000,3,27
2477100,3,18
2477200,3,33
2477300,3,21
2477400,3,0
2477500,3,6
2477601,3,9
2477602,3,6
2477603,3,18
2477700,3,48
2477800,3,33
2477900,3,63
2478000,3,57
2478100,3,48
2478200,3,15
2478300,3,18
2478401,3,63
2478402,3,75
2478500,3,33
2478600,3,66
2478700,3,54
2478800,3,51
2478900,3,90
2479001,3,57
2479002,3,24
2479100,3,36
2479200,3,39
2479302,3,18
2479303,3,30
2479304,3,45
2479305,3,24
2479400,3,45
2479500,3,48
2479602,3,0
2479603,3,0
2479604,3,0
2479700,3,3
2479800,3,0
2479900,3,0
2480000,3,18
2480100,3,51
2480200,3,3
2480301,3,0
2480302,3,0
2480400,3,0
2480501,3,0
2480502,3,3
2480600,3,3
2480700,3,81
2480800,3,0
2480900,3,3
2481000,3,0
2481101,3,18
2481102,3,42
2481103,3,24
2481104,3,27
2481105,3,36
2481106,3,6
2481200,3,36
2481301,3,18
2481302,3,12
2481303,3,21
2481304,3,15
2481401,3,27
2481402,3,18
2481403,3,27
2481404,3,18
2481405,3,15
2481406,3,27
2481407,3,24
2481408,3,30
2481409,3,147
2481410,3,42
2481500,3,69
2481603,3,42
2481604,3,54
2481605,3,9
2481606,3,15
2481700,3,33
2481800,3,33
2481900,3,36
2482000,3,30
2482100,3,30
2482200,3,33
2482300,3,57
2482400,3,12
2482500,3,72
2482600,3,42
2482700,3,27
2482800,3,39
2482900,3,33
2483000,3,21
2483100,3,66
2483200,3,45
2483300,3,42
2483400,3,33
2483500,3,78
2483601,3,39
2483602,3,78
2483700,3,72
2483803,3,45
2483804,3,33
2483805,3,51
2483806,3,15
2483807,3,27
2483808,3,39
2483809,3,30
2483810,3,24
2483811,3,27
2483903,3,9
2483904,3,48
2483905,3,12
2483907,3,21
2483908,3,30
2483909,3,21
2483910,3,69
2484001,3,24
2484002,3,6
2484101,3,18
2484102,3,27
2484201,3,57
2484203,3,48
2484204,3,6
2484302,3,0
2484303,3,0
2484304,3,0
2484401,3,120
2484402,3,213
2484502,3,165
2484503,3,30
2484504,3,27
2484505,3,21
2484506,3,24
2484507,3,30
2484508,3,30
2484509,3,57
2484510,3,30
2484511,3,36
2484512,3,24
2484513,3,48
2484514,3,33
2484515,3,0
2484516,3,36
2484601,3,18
2484602,3,12
2484603,3,6
2484604,3,135
2484605,3,30
2484606,3,27
2484607,3,12
2484608,3,27
2484609,3,12
2484610,3,15
2484611,3,24
2484612,3,9
2484613,3,15
2484614,3,24
2484615,3,18
2484616,3,15
2484617,3,30
2484618,3,27
2484619,3,15
2484620,3,30
2484701,3,42
2484703,3,78
2484704,3,30
2484705,3,39
2484707,3,30
2484708,3,51
2484709,3,45
2484804,3,84
2484805,3,21
2484807,3,33
2484808,3,54
2484809,3,69
2484810,3,48
2484811,3,75
2484812,3,51
2484900,3,27
2485000,3,24
2485100,3,42
2485200,3,33
2485300,3,60
2485406,3,3
2485407,3,0
2485409,3,27
2485410,3,36
2485411,3,48
2485412,3,42
2485413,3,39
2485414,3,54
2485416,3,24
2485417,3,39
2485418,3,30
2485419,3,48
2485420,3,12
2485421,3,12
2485422,3,18
2485423,3,15
2485424,3,24
2485425,3,21
2485426,3,9
2485427,3,12
2485428,3,6
2485429,3,21
2485430,3,21
2485431,3,0
2485500,3,3
2485600,3,30
2485702,3,0
2485703,3,3
2485704,3,12
2485705,3,21
2485706,3,27
2485707,3,9
2485708,3,18
2485709,3,9
2485710,3,12
2485711,3,21
2485712,3,3
2485801,3,30
2485802,3,33
2485900,3,48
2486000,3,27
2486100,3,36
2486200,3,18
2486300,3,126
2486400,3,6
2486500,3,15
2486600,3,60
2486702,3,15
2486703,3,18
2486704,3,42
2486800,3,39
2486901,3,27
2486902,3,12
2487001,3,27
2487002,3,15
2487003,3,30
2487004,3,30
2487005,3,33
2487006,3,27
2487100,3,30
2487200,3,21
2487300,3,39
2487400,3,12
2487500,3,33
2487600,3,27
2487700,3,24
2487800,3,39
2487900,3,24
2488000,3,42
2488101,3,63
2488102,3,21
2488201,3,54
2488202,3,42
2488300,3,0
2488400,3,24
2488500,3,33
2488601,3,27
2488602,3,48
2488603,3,45
2488604,3,57
2488700,3,9
2488801,3,27
2488802,3,3
2488900,3,24
2489001,3,24
2489002,3,12
2489101,3,0
2489102,3,54
2489200,3,3
2489300,3,0
2489400,3,0
2489500,3,0
2489600,3,9
2489700,3,21
2489803,3,51
2489804,3,57
2489805,3,9
2489806,3,15
2489807,3,27
2489900,3,18
2490000,3,57
2490100,3,51
2490200,3,30
2490300,3,30
2490400,3,33
2490500,3,24
2490600,3,42
2490700,3,30
2490800,3,27
2490900,3,15
2491000,3,39
2491100,3,24
2491201,3,45
2491203,3,9
2491204,3,6
2491300,3,54
2491401,3,48
2491402,3,21
2491501,3,21
2491502,3,18
2491503,3,27
2491504,3,15
2491600,3,57
2491700,3,66
2491800,3,63
2491900,3,54
2492000,3,30
2492100,3,48
2492200,3,33
2492300,3,21
2492400,3,39
2492501,3,12
2492502,3,9
2492503,3,6
2492504,3,39
2492600,3,15
2492700,3,27
2492800,3,60
2492901,3,63
2492903,3,93
2492905,3,45
2492906,3,27
2492907,3,33
2492908,3,21
2493000,3,276
2493101,3,33
2493102,3,39
2493103,3,30
2493104,3,36
2493105,3,30
2493106,3,33
2493107,3,27
2493201,3,45
2493202,3,63
2493203,3,60
2493300,3,63
2493400,3,87
2493500,3,96
2493600,3,15
2493701,3,51
2493702,3,9
2493801,3,12
2493802,3,60
2493901,3,9
2493902,3,0
2493903,3,0
2494000,3,3
2494100,3,33
2494200,3,51
2494300,3,60
2494400,3,39
2494500,3,0
2494600,3,0
2494700,3,0
2494800,3,15
2494900,3,30
2495000,3,267
2495101,3,48
2495104,3,36
2495105,3,141
2495106,3,66
2495108,3,18
2495109,3,27
2495110,3,33
2495111,3,21
2495112,3,33
2495200,3,36
2495300,3,51
2495401,3,3
2495402,3,39
2495403,3,39
2495404,3,33
2495500,3,3
2495600,3,3
2495700,3,9
2495800,3,12
2495900,3,15
2496003,3,15
2496008,3,27
2496009,3,18
2496010,3,18
2496011,3,15
2496012,3,18
2496013,3,18
2496014,3,24
2496015,3,27
2496016,3,21
2496017,3,24
2496018,3,15
2496019,3,18
2496020,3,9
2496021,3,24
2496022,3,6
2496023,3,15
2496024,3,18
2496100,3,3
2496200,3,30
2496300,3,48
2496400,3,51
2496500,3,63
2496600,3,9
2496701,3,6
2496702,3,69
2496800,3,96
2496900,3,93
2497000,3,138
2497100,3,6
2497200,3,0
2497300,3,42
2497401,3,57
2497402,3,21
2497500,3,21
2497600,3,72
2497700,3,33
2497800,3,27
2497900,3,12
2498000,3,12
2498100,3,63
2498200,3,30
2498300,3,21
2498400,3,27
2498501,3,27
2498502,3,24
2498601,3,33
2498602,3,21
2498700,3,36
2498800,3,0
2498901,3,9
2498903,3,0
2498904,3,24
2498905,3,21
2499000,3,0
2499100,3,0
2499200,3,6
2499301,3,9
2499302,3,24
2499303,3,15
2499304,3,15
2499305,3,9
2499306,3,27
2499307,3,21
2499308,3,18
2499400,3,57
2499502,3,30
2499503,3,33
2499504,3,36
2499505,3,9
2499506,3,12
2499507,3,27
2499508,3,24
2499601,3,39
2499602,3,48
2499700,3,3
2499801,3,3
2499802,3,27
2499803,3,30
2499904,3,39
2499905,3,18
2499906,3,21
2499907,3,30
2499908,3,21
2499909,3,6
2499910,3,33
2499911,3,27
2499912,3,21
2499913,3,6
2499914,3,9
2499915,3,6
2499916,3,9
2499917,3,3
2499918,3,0
2499919,3,0
2500001,3,18
2500002,3,21
2500003,3,21
2500004,3,15
2500005,3,9
2500006,3,24
2500007,3,9
2500100,3,39
2500200,3,18
2500300,3,9
2500400,3,30
2500500,3,24
2500600,3,84
2500700,3,33
2500800,3,39
2500900,3,69
2501000,3,18
2501100,3,39
2501200,3,15
2501300,3,66
2501400,3,18
2501500,3,6
2501601,3,30
2501602,3,12
2501700,3,15
2501800,3,45
2501900,3,15
2502001,3,9
2502002,3,9
2502100,3,0
2502200,3,0
2502302,3,12
2502303,3,6
2502304,3,15
2502305,3,12
2502306,3,3
2502307,3,15
2502308,3,9
2502401,3,18
2502402,3,12
2502403,3,12
2502501,3,6
2502502,3,3
2502503,3,3
2502601,3,21
2502602,3,3
2502603,3,63
2502700,3,39
2502800,3,3
2502900,3,48
2503001,3,24
2503002,3,3
2503101,3,12
2503102,3,66
2503200,3,15
2503302,3,6
2503303,3,12
2503304,3,21
2503400,3,39
2503501,3,12
2503503,3,18
2503504,3,6
2503600,3,27
2503701,3,24
2503702,3,75
2503800,3,42
2503901,3,21
2503903,3,15
2503904,3,0
2503905,3,21
2503906,3,0
2503907,3,30
2503908,3,18
2504001,3,27
2504002,3,24
2504003,3,45
2504004,3,39
2504005,3,54
2504006,3,39
2504007,3,39
2504008,3,21
2504009,3,30
2504010,3,39
2504011,3,0
2504012,3,36
2504013,3,36
2504014,3,33
2504106,3,81
2504107,3,48
2504108,3,39
2504109,3,51
2504110,3,21
2504111,3,39
2504112,3,48
2504113,3,48
2504114,3,63
2504115,3,69
2504202,3,45
2504203,3,78
2504205,3,21
2504207,3,36
2504208,3,30
2504210,3,27
2504211,3,18
2504301,3,42
2504302,3,54
2504303,3,48
2504304,3,48
2504305,3,54
2504306,3,123
2504401,3,66
2504402,3,42
2504403,3,42
2504500,3,69
2504602,3,63
2504603,3,30
2504604,3,69
2504707,3,24
2504708,3,69
2504709,3,24
2504710,3,54
2504711,3,36
2504713,3,24
2504714,3,45
2504715,3,48
2504716,3,42
2504717,3,27
2504718,3,30
2504801,3,36
2504803,3,24
2504804,3,54
2504805,3,51
2504901,3,54
2504902,3,39
2505000,3,33
2505101,3,9
2505102,3,21
2505103,3,21
2505104,3,24
2505202,3,18
2505203,3,12
2505204,3,0
2505205,3,42
2505206,3,42
2505207,3,39
2505208,3,30
2505301,3,69
2505302,3,75
2505400,3,27
2505500,3,33
2505601,3,42
2505603,3,39
2505604,3,21
2505701,3,12
2505704,3,66
2505705,3,39
2505706,3,33
2505707,3,27
2505708,3,21
2505709,3,18
2505800,3,24
2505900,3,27
2506000,3,15
2506100,3,36
2506201,3,45
2506202,3,42
2506203,3,45
2506301,3,0
2506304,3,48
2506305,3,54
2506306,3,36
2506307,3,51
2506308,3,51
2506401,3,36
2506402,3,3
2506502,3,9
2506503,3,12
2506504,3,24
2506505,3,21
2506506,3,24
2506507,3,9
2506600,3,33
2506700,3,39
2506800,3,18
2506901,3,18
2506903,3,42
2506905,3,33
2506906,3,27
2506907,3,27
2506908,3,12
2506909,3,54
2507000,3,12
2507101,3,27
2507102,3,51
2507201,3,33
2507202,3,24
2507203,3,24
2507204,3,12
2507205,3,33
2507206,3,24
2507207,3,3
2507300,3,39
2507401,3,12
2507402,3,12
2507501,3,15
2507502,3,9
2507503,3,18
2507504,3,3
2507506,3,9
2507507,3,6
2507603,3,27
2507604,3,3
2507605,3,33
2507606,3,15
2507607,3,24
2507608,3,21
2507609,3,33
2507700,3,33
2507801,3,12
2507803,3,0
2507804,3,0
2507900,3,159
2508000,3,51
2508101,3,33
2508103,3,12
2508104,3,45
2508200,3,0
2508301,3,51
2508302,3,87
2508400,3,27
2508500,3,63
2508600,3,54
2508701,3,12
2508702,3,3
2508802,3,6
2508803,3,36
2508804,3,18
2508900,3,45
2509001,3,54
2509002,3,21
2509100,3,48
2509201,3,21
2509202,3,39
2509303,3,21
2509304,3,18
2509305,3,15
2509306,3,15
2509307,3,21
2509308,3,15
2509309,3,27
2509401,3,33
2509402,3,78
2509500,3,18
2509600,3,48
2509700,3,27
2509805,3,39
2509806,3,45
2509807,3,24
