meshblock_id,census_year_id,residents
1857200,3,30
1857300,3,15
1857400,3,72
1857500,3,45
1857600,3,87
1857701,3,45
1857702,3,42
1857703,3,51
1857704,3,60
1857705,3,48
1857800,3,30
1857900,3,30
1858000,3,102
1858100,3,42
1858201,3,30
1858202,3,54
1858203,3,54
1858204,3,48
1858300,3,225
1858401,3,6
1858402,3,141
1858500,3,3
1858600,3,0
1858700,3,129
1858800,3,114
1858901,3,246
1858902,3,126
1859001,3,48
1859002,3,72
1859003,3,30
1859004,3,54
1859005,3,63
1859006,3,33
1859100,3,39
1859200,3,57
1859300,3,60
1859401,3,93
1859402,3,15
1859500,3,54
1859601,3,99
1859602,3,45
1859700,3,0
1859800,3,0
1859901,3,48
1859902,3,87
1859903,3,63
1860001,3,24
1860002,3,15
1860003,3,24
1860004,3,57
1860005,3,30
1860100,3,30
1860200,3,18
1860300,3,6
1860400,3,33
1860500,3,102
1860600,3,111
1860700,3,15
1860800,3,39
1860900,3,18
1861000,3,45
1861100,3,129
1861200,3,159
1861300,3,147
1861400,3,81
1861500,3,81
1861600,3,90
1861700,3,99
1861800,3,48
1861900,3,165
1862000,3,141
1862100,3,69
1862200,3,123
1862303,3,99
1862304,3,111
1862305,3,87
1862306,3,72
1862307,3,69
1862308,3,87
1862401,3,30
1862402,3,21
1862403,3,39
1862404,3,87
1862500,3,87
1862601,3,33
1862602,3,39
1862603,3,51
1862604,3,27
1862700,3,78
1862800,3,153
1862900,3,27
1863000,3,24
1863100,3,30
1863200,3,72
1863300,3,84
1863400,3,192
1863500,3,144
1863600,3,177
1863700,3,159
1863800,3,96
1863900,3,66
1864000,3,114
1864100,3,177
1864200,3,123
1864300,3,129
1864400,3,132
1864500,3,210
1864600,3,183
1864700,3,153
1864800,3,141
1864900,3,60
1865000,3,9
1865100,3,180
1865200,3,96
1865301,3,51
1865302,3,39
1865303,3,39
1865304,3,48
1865400,3,0
1865500,3,3
1865600,3,99
1865700,3,78
1865801,3,24
1865802,3,21
1865803,3,24
1865901,3,42
1865902,3,60
1865903,3,48
1866000,3,84
1866100,3,183
1866200,3,84
1866300,3,156
1866400,3,51
1866500,3,87
1866600,3,60
1866700,3,87
1866803,3,45
1866804,3,57
1866805,3,81
1866806,3,60
1866807,3,75
1866900,3,189
1867003,3,78
1867005,3,27
1867006,3,123
1867007,3,12
1867008,3,192
1867009,3,36
1867010,3,69
1867011,3,18
1867012,3,57
1867100,3,108
1867200,3,120
1867301,3,72
1867302,3,57
1867303,3,60
1867304,3,63
1867305,3,69
1867400,3,63
1867501,3,30
1867502,3,24
1867600,3,117
1867701,3,84
1867702,3,57
1867703,3,75
1867800,3,174
1867900,3,84
1868000,3,105
1868100,3,87
1868200,3,111
1868300,3,165
1868401,3,36
1868402,3,54
1868403,3,42
1868404,3,84
1868405,3,0
1868500,3,105
1868600,3,93
1868700,3,78
1868800,3,99
1868900,3,69
1869000,3,105
1869100,3,105
1869200,3,132
1869300,3,90
1869401,3,0
1869402,3,72
1869500,3,0
1869600,3,6
1869700,3,0
1869800,3,75
1869900,3,90
1870000,3,87
1870100,3,3
1870200,3,129
1870300,3,90
1870400,3,84
1870500,3,81
1870600,3,129
1870700,3,126
1870800,3,102
1870900,3,84
1871003,3,135
1871004,3,18
1871005,3,120
1871006,3,21
1871101,3,138
1871102,3,231
1871200,3,186
1871300,3,234
1871400,3,114
1871500,3,96
1871600,3,63
1871700,3,72
1871800,3,72
1871900,3,165
1872000,3,96
1872100,3,135
1872200,3,174
1872300,3,45
1872400,3,111
1872500,3,15
1872601,3,69
1872602,3,87
1872701,3,54
1872703,3,189
1872705,3,162
1872706,3,135
1872800,3,51
1872901,3,54
1872902,3,42
1872903,3,12
1872904,3,33
1873001,3,189
1873003,3,225
1873004,3,123
1873005,3,183
1873100,3,0
1873200,3,6
1873300,3,75
1873400,3,114
1873500,3,138
1873600,3,39
1873700,3,87
1873800,3,87
1873900,3,69
1874000,3,156
1874100,3,3
1874202,3,54
1874203,3,75
1874204,3,198
1874205,3,120
1874206,3,309
1874300,3,30
1874400,3,63
1874500,3,120
1874600,3,81
1874702,3,117
1874703,3,105
1874704,3,162
1874706,3,75
1874707,3,57
1874708,3,117
1874804,3,132
1874805,3,123
1874807,3,156
1874808,3,96
1874811,3,72
1874813,3,135
1874814,3,21
1874815,3,69
1874816,3,138
1874817,3,219
1874818,3,126
1874819,3,129
1874820,3,144
1874821,3,96
1874900,3,186
1875003,3,36
1875004,3,18
1875005,3,51
1875006,3,42
1875007,3,51
1875008,3,42
1875009,3,51
1875104,3,18
1875105,3,45
1875106,3,24
1875107,3,57
1875108,3,42
1875109,3,42
1875110,3,39
1875111,3,33
1875112,3,45
1875113,3,27
1875114,3,39
1875115,3,54
1875116,3,21
1875117,3,33
1875201,3,171
1875203,3,30
1875204,3,24
1875205,3,48
1875206,3,57
1875207,3,36
1875208,3,48
1875300,3,135
1875400,3,189
1875500,3,87
1875601,3,3
1875603,3,99
1875604,3,45
1875605,3,36
1875606,3,51
1875700,3,129
1875800,3,135
1875900,3,252
1876001,3,168
1876002,3,69
1876100,3,270
1876201,3,132
1876202,3,225
1876300,3,84
1876400,3,153
1876501,3,234
1876502,3,99
1876600,3,12
1876700,3,207
1876801,3,225
1876802,3,213
1876900,3,69
1877001,3,189
1877002,3,246
1877003,3,66
1877100,3,219
1877200,3,186
1877301,3,192
1877302,3,138
1877303,3,129
1877400,3,231
1877500,3,75
1877600,3,12
1877700,3,21
1877800,3,84
1877900,3,3
1878000,3,120
1878100,3,3
1878200,3,48
1878300,3,129
1878401,3,90
1878403,3,99
1878404,3,138
1878405,3,102
1878500,3,54
1878600,3,150
1878700,3,75
1878800,3,267
1878900,3,165
1879000,3,237
1879100,3,123
1879200,3,18
1879300,3,30
1879400,3,33
1879501,3,81
1879502,3,54
1879503,3,42
1879504,3,48
1879505,3,42
1879506,3,63
1879600,3,51
1879700,3,180
1879800,3,279
1879900,3,57
1880000,3,21
1880100,3,30
1880201,3,9
1880202,3,33
1880203,3,57
1880204,3,57
1880300,3,114
1880400,3,225
1880500,3,96
1880600,3,129
1880701,3,60
1880702,3,33
1880703,3,75
1880704,3,27
1880801,3,57
1880802,3,42
1880803,3,54
1880804,3,39
1880901,3,27
1880902,3,9
1881001,3,66
1881002,3,75
1881100,3,51
1881200,3,54
1881300,3,27
1881401,3,195
1881402,3,0
1881500,3,3
1881600,3,138
1881700,3,69
1881800,3,93
1881901,3,84
1881902,3,42
1881903,3,189
1882001,3,15
1882002,3,9
1882100,3,54
1882200,3,99
1882300,3,183
1882403,3,51
1882404,3,72
1882405,3,6
1882406,3,12
1882505,3,36
1882506,3,3
1882507,3,21
1882508,3,21
1882509,3,21
1882510,3,6
1882511,3,72
1882512,3,0
1882513,3,30
1882514,3,18
1882515,3,150
1882600,3,69
1882701,3,24
1882702,3,45
1882800,3,219
1882900,3,78
1883001,3,42
1883002,3,39
1883101,3,132
1883102,3,0
1883202,3,3
1883203,3,6
1883204,3,21
1883205,3,15
1883206,3,3
1883300,3,135
1883400,3,78
1883500,3,183
1883600,3,0
1883701,3,21
1883703,3,117
1883704,3,99
1883705,3,57
1883706,3,60
1883802,3,210
1883803,3,24
1883804,3,267
1883806,3,153
1883807,3,120
1883808,3,240
1883809,3,81
1883810,3,63
1883901,3,84
1883902,3,66
1883903,3,60
1883904,3,45
1884001,3,63
1884002,3,54
1884003,3,45
1884004,3,51
1884005,3,66
1884006,3,72
1884100,3,141
1884201,3,57
1884202,3,129
1884300,3,144
1884400,3,123
1884501,3,129
1884502,3,162
1884600,3,87
1884701,3,150
1884702,3,33
1884801,3,60
1884802,3,24
1884900,3,180
1885000,3,81
1885100,3,0
1885200,3,45
1885300,3,63
1885400,3,81
1885500,3,84
1885600,3,81
1885700,3,96
1885801,3,15
1885802,3,78
1885901,3,126
1885902,3,165
1886000,3,87
1886100,3,87
1886200,3,150
1886300,3,51
1886400,3,231
1886500,3,84
1886600,3,18
1886700,3,93
1886800,3,99
1886900,3,111
1887000,3,114
1887100,3,138
1887200,3,123
1887300,3,111
1887400,3,126
1887500,3,87
1887600,3,69
1887701,3,48
1887702,3,27
1887800,3,102
1887900,3,144
1888000,3,195
1888100,3,90
1888200,3,87
1888300,3,96
1888400,3,141
1888501,3,75
1888502,3,66
1888600,3,75
1888700,3,75
1888800,3,24
1888900,3,63
1889000,3,84
1889100,3,93
1889200,3,84
1889300,3,81
1889400,3,93
1889500,3,123
1889600,3,108
1889700,3,114
1889800,3,108
1889900,3,108
1890000,3,150
1890100,3,84
1890200,3,159
1890300,3,123
1890400,3,120
1890500,3,87
1890600,3,96
1890701,3,96
1890702,3,33
1890800,3,30
1890900,3,135
1891000,3,87
1891100,3,114
1891200,3,51
1891300,3,117
1891400,3,69
1891500,3,63
1891600,3,102
1891701,3,90
1891702,3,75
1891800,3,72
1891900,3,114
1892000,3,84
1892100,3,141
1892200,3,75
1892300,3,165
1892400,3,54
1892500,3,60
1892600,3,114
1892700,3,57
1892800,3,135
1892900,3,156
1893000,3,213
1893100,3,87
1893200,3,108
1893300,3,135
1893400,3,66
1893501,3,45
1893502,3,57
1893600,3,69
1893700,3,123
1893800,3,159
1893900,3,162
1894000,3,75
1894100,3,78
1894200,3,159
1894300,3,84
1894400,3,180
1894501,3,18
1894502,3,66
1894600,3,96
1894701,3,57
1894703,3,60
1894704,3,69
1894800,3,105
1894900,3,147
1895000,3,189
1895100,3,147
1895200,3,114
1895300,3,201
1895400,3,165
1895500,3,141
1895600,3,123
1895701,3,93
1895702,3,117
1895801,3,75
1895802,3,48
1895900,3,78
1896000,3,231
1896100,3,162
1896200,3,201
1896300,3,42
1896400,3,111
1896500,3,114
1896600,3,63
1896700,3,90
1896800,3,75
1896900,3,99
1897001,3,54
1897002,3,36
1897003,3,33
1897101,3,15
1897102,3,42
1897103,3,51
1897104,3,57
1897200,3,150
1897300,3,114
1897400,3,81
1897500,3,114
1897600,3,171
1897700,3,114
1897801,3,72
1897802,3,45
1897900,3,66
1898001,3,24
1898002,3,48
1898100,3,54
1898200,3,66
1898300,3,72
1898400,3,60
1898500,3,87
1898600,3,60
1898700,3,114
1898800,3,96
1898901,3,105
1898902,3,24
1899000,3,114
1899100,3,174
1899200,3,234
1899301,3,12
1899302,3,60
1899303,3,3
1899400,3,27
1899500,3,33
1899600,3,0
1899700,3,0
1899800,3,0
1899900,3,0
1900000,3,198
1900100,3,12
1900200,3,0
1900300,3,156
1900400,3,48
1900500,3,57
1900600,3,228
1900700,3,765
1900801,3,63
1900802,3,84
1900900,3,153
1901000,3,105
1901100,3,144
1901200,3,279
1901300,3,42
1901400,3,276
1901500,3,0
1901600,3,147
1901700,3,90
1901800,3,132
1901900,3,93
1902000,3,147
1902101,3,120
1902102,3,324
1902103,3,6
1902104,3,213
1902105,3,156
1902200,3,150
1902300,3,87
1902400,3,117
1902501,3,42
1902502,3,69
1902600,3,120
1902700,3,60
1902800,3,207
1902900,3,3
1903000,3,114
1903100,3,90
1903200,3,78
1903300,3,90
1903400,3,102
1903500,3,123
1903600,3,0
1903701,3,120
1903702,3,60
1903703,3,108
1903704,3,72
1903705,3,117
1903706,3,84
1903707,3,285
1903708,3,99
1903709,3,39
1903710,3,129
1903711,3,75
1903712,3,93
1903713,3,105
1903801,3,15
1903802,3,27
1903900,3,15
1904000,3,0
1904100,3,123
1904200,3,75
1904300,3,60
1904400,3,45
1904500,3,90
1904600,3,108
1904700,3,114
1904800,3,0
1904900,3,93
1905000,3,120
1905100,3,9
1905200,3,75
1905300,3,30
1905400,3,87
1905500,3,18
1905600,3,33
1905700,3,15
1905800,3,6
1905900,3,0
1906000,3,9
1906100,3,3
1906200,3,3
1906300,3,0
1906400,3,12
1906500,3,12
1906600,3,168
1906700,3,105
1906800,3,165
1906900,3,90
1907000,3,51
1907100,3,78
1907200,3,84
1907300,3,84
1907400,3,150
1907500,3,111
1907600,3,51
1907700,3,84
1907800,3,105
1907900,3,135
1908000,3,111
1908100,3,66
1908200,3,138
1908300,3,105
1908400,3,108
1908500,3,150
1908601,3,372
1908602,3,9
1908700,3,54
1908800,3,63
1908900,3,246
1909000,3,138
1909100,3,78
1909200,3,231
1909300,3,72
1909400,3,66
1909500,3,111
1909600,3,108
1909700,3,84
1909800,3,96
1909900,3,114
1910000,3,129
1910100,3,123
1910200,3,153
1910300,3,102
1910400,3,93
1910500,3,126
1910601,3,147
1910602,3,150
1910700,3,204
1910800,3,192
1910900,3,210
1911000,3,243
1911101,3,0
1911102,3,84
1911202,3,180
1911203,3,300
1911204,3,120
1911301,3,303
1911302,3,141
1911303,3,225
1911304,3,117
1911305,3,117
1911400,3,96
1911500,3,156
1911600,3,99
1911700,3,81
1911800,3,183
1911901,3,165
1911902,3,159
1912001,3,75
1912002,3,99
1912003,3,195
1912004,3,135
1912005,3,234
1912101,3,171
1912103,3,126
1912104,3,99
1912106,3,138
1912107,3,81
1912108,3,24
1912109,3,75
1912110,3,90
1912111,3,75
1912112,3,72
1912200,3,63
1912301,3,60
1912302,3,48
1912303,3,45
1912304,3,90
1912400,3,9
1912500,3,159
1912600,3,93
1912700,3,102
1912800,3,132
1912900,3,93
1913000,3,189
1913100,3,189
1913200,3,144
1913301,3,180
1913302,3,18
1913303,3,120
1913400,3,300
1913500,3,99
1913601,3,63
1913602,3,288
1913700,3,276
1913801,3,192
1913802,3,114
1913901,3,150
1913902,3,240
1914000,3,0
1914100,3,15
1914200,3,240
1914300,3,18
1914400,3,78
1914501,3,9
1914502,3,9
1914601,3,93
1914602,3,57
1914700,3,165
1914800,3,51
1914900,3,201
1915000,3,84
1915100,3,111
1915201,3,30
1915202,3,156
1915203,3,246
1915204,3,66
1915301,3,189
1915302,3,9
1915400,3,327
1915500,3,267
1915600,3,0
1915700,3,111
1915800,3,87
1915900,3,36
1916000,3,3
1916100,3,264
1916201,3,9
1916202,3,0
1916300,3,75
1916400,3,0
1916500,3,0
1916600,3,57
1916700,3,90
1916800,3,78
1916900,3,132
1917000,3,30
1917100,3,0
1917200,3,0
1917301,3,36
1917302,3,24
1917401,3,150
1917403,3,264
1917407,3,123
1917408,3,216
1917409,3,183
1917410,3,120
1917411,3,87
1917412,3,30
1917413,3,168
1917414,3,63
1917415,3,66
1917416,3,69
1917417,3,63
1917418,3,69
1917419,3,78
1917500,3,231
1917601,3,168
1917602,3,237
1917603,3,111
1917700,3,135
1917800,3,0
1917900,3,45
1918000,3,48
1918100,3,168
1918200,3,186
1918300,3,183
1918400,3,0
1918500,3,36
1918601,3,60
1918602,3,147
1918701,3,96
1918702,3,21
1918803,3,150
1918804,3,156
1918805,3,210
1918807,3,105
1918808,3,60
1918809,3,93
1918810,3,114
1918901,3,27
1918902,3,159
1918903,3,63
1919000,3,129
1919100,3,60
1919201,3,45
1919204,3,120
1919205,3,69
1919206,3,54
1919300,3,96
1919400,3,165
1919502,3,213
1919503,3,27
1919505,3,264
1919506,3,51
1919507,3,99
1919508,3,99
1919509,3,90
1919510,3,45
1919600,3,0
1919701,3,72
1919703,3,72
1919704,3,69
1919705,3,51
1919706,3,63
1919802,3,72
1919803,3,57
1919804,3,75
1919805,3,81
1919900,3,39
1920001,3,42
1920002,3,27
1920100,3,81
1920200,3,189
1920300,3,105
1920401,3,57
1920402,3,72
1920403,3,60
1920404,3,90
1920501,3,48
1920502,3,51
1920601,3,54
1920602,3,57
1920700,3,93
1920800,3,177
1920900,3,69
1921000,3,42
1921100,3,78
1921200,3,57
1921304,3,165
1921305,3,42
1921306,3,72
1921307,3,129
1921308,3,69
1921309,3,84
1921310,3,45
1921401,3,87
1921402,3,129
1921403,3,93
1921500,3,243
1921600,3,156
1921700,3,63
1921800,3,198
1921900,3,81
1922001,3,189
1922002,3,153
1922100,3,3
1922201,3,57
1922202,3,0
1922300,3,237
1922400,3,81
1922502,3,57
1922503,3,81
1922504,3,87
1922601,3,78
1922602,3,90
1922700,3,204
1922801,3,192
1922802,3,117
1922900,3,90
1923000,3,156
1923100,3,90
1923200,3,0
1923300,3,159
1923400,3,129
1923500,3,165
1923600,3,150
1923700,3,0
1923800,3,129
1923900,3,150
1924000,3,153
1924100,3,126
1924200,3,93
1924300,3,66
1924400,3,75
1924500,3,57
1924600,3,141
1924700,3,96
1924800,3,69
1924900,3,108
1925000,3,0
1925100,3,3
1925200,3,108
1925300,3,0
1925400,3,225
1925500,3,141
1925600,3,63
1925700,3,177
1925800,3,0
1925900,3,9
1926000,3,210
1926100,3,78
1926200,3,135
1926300,3,153
1926400,3,30
1926500,3,33
1926600,3,0
1926700,3,0
1926800,3,159
1926900,3,183
1927001,3,96
1927002,3,21
1927100,3,132
1927200,3,93
1927301,3,18
1927302,3,81
1927401,3,39
1927402,3,135
1927403,3,120
1927500,3,0
1927600,3,192
1927700,3,276
1927801,3,63
1927802,3,63
1927900,3,99
1928000,3,129
1928100,3,123
1928200,3,84
1928300,3,183
1928400,3,96
1928500,3,39
1928600,3,0
1928700,3,150
1928801,3,72
1928802,3,132
1928803,3,84
1928900,3,138
1929000,3,84
1929100,3,135
1929200,3,87
1929300,3,186
1929400,3,114
1929500,3,33
1929600,3,18
1929700,3,147
1929800,3,132
1929901,3,15
1929902,3,60
1929903,3,63
1930001,3,57
1930002,3,42
1930003,3,39
1930004,3,39
1930101,3,60
1930102,3,90
1930103,3,57
1930104,3,57
1930200,3,135
1930300,3,3
1930400,3,0
1930500,3,72
1930600,3,18
1930700,3,0
1930800,3,111
1930900,3,0
1931000,3,93
1931101,3,171
1931102,3,75
1931200,3,93
1931301,3,39
1931302,3,90
1931400,3,135
1931500,3,84
1931600,3,18
1931700,3,60
1931800,3,159
1931900,3,240
1932000,3,186
1932100,3,162
1932200,3,78
1932300,3,171
1932400,3,123
1932500,3,54
1932600,3,0
1932700,3,6
1932801,3,138
1932802,3,174
1932900,3,9
1933000,3,24
1933100,3,48
1933200,3,201
1933300,3,66
1933400,3,93
1933500,3,54
1933600,3,180
1933700,3,39
1933800,3,147
1933900,3,123
1934000,3,147
1934100,3,171
1934200,3,84
1934300,3,183
1934400,3,126
1934500,3,0
1934600,3,0
1934700,3,0
1934800,3,129
1934900,3,75
1935000,3,198
1935100,3,12
1935200,3,138
1935300,3,147
1935400,3,66
1935500,3,93
1935600,3,72
1935700,3,105
1935800,3,138
1935900,3,147
1936000,3,72
1936100,3,84
1936200,3,51
1936300,3,120
1936400,3,78
1936500,3,87
1936600,3,117
1936700,3,78
1936800,3,51
1936900,3,108
1937000,3,105
1937100,3,84
1937200,3,39
1937300,3,114
1937400,3,96
1937500,3,75
1937600,3,15
1937700,3,12
1937800,3,54
1937900,3,126
1938000,3,72
1938100,3,75
1938200,3,96
1938300,3,102
1938400,3,63
1938500,3,75
1938600,3,90
1938700,3,63
1938800,3,153
1938900,3,102
1939000,3,66
1939100,3,63
1939200,3,57
1939300,3,111
1939400,3,87
1939500,3,108
1939600,3,114
1939700,3,0
1939800,3,123
1939900,3,141
1940000,3,126
1940100,3,105
1940200,3,144
1940300,3,87
1940401,3,117
1940402,3,27
1940403,3,81
1940500,3,75
1940600,3,57
1940700,3,0
1940800,3,36
1940900,3,165
1941000,3,42
1941100,3,75
1941200,3,24
1941300,3,201
1941400,3,69
1941500,3,99
1941600,3,108
1941700,3,0
1941800,3,132
1941900,3,150
1942000,3,156
1942100,3,114
1942200,3,162
1942301,3,51
1942302,3,105
1942400,3,66
1942500,3,75
1942600,3,72
1942701,3,0
1942702,3,75
1942800,3,120
1942900,3,72
1943000,3,63
1943101,3,42
1943102,3,30
1943200,3,84
1943300,3,48
1943400,3,120
1943500,3,177
1943600,3,60
1943701,3,72
1943702,3,0
1943703,3,108
1943800,3,141
1943901,3,24
1943902,3,132
1944000,3,108
1944100,3,75
1944200,3,132
1944300,3,126
1944400,3,84
1944500,3,99
1944600,3,63
1944701,3,75
1944702,3,18
1944703,3,27
1944704,3,27
1944705,3,123
1944800,3,96
1944901,3,81
1944902,3,102
1944903,3,51
1944904,3,81
1945000,3,129
1945100,3,66
1945200,3,105
1945300,3,240
1945400,3,69
1945500,3,66
1945600,3,102
1945700,3,87
1945800,3,132
1945900,3,123
1946000,3,129
1946100,3,99
1946200,3,93
1946300,3,108
1946400,3,39
1946500,3,75
1946600,3,93
1946700,3,129
1946800,3,213
1946900,3,141
1947000,3,153
1947100,3,84
1947200,3,87
1947300,3,54
1947400,3,81
1947500,3,147
1947600,3,114
1947700,3,54
1947801,3,27
1947802,3,54
1947803,3,54
1947804,3,30
1947900,3,111
1948000,3,72
1948101,3,18
1948102,3,30
1948103,3,51
1948200,3,219
1948300,3,174
1948400,3,27
1948500,3,168
1948600,3,24
1948700,3,66
1948800,3,288
1948900,3,126
1949000,3,72
1949100,3,9
1949200,3,66
1949300,3,81
1949400,3,129
1949500,3,63
1949600,3,36
1949700,3,129
1949800,3,75
1949900,3,138
1950000,3,57
1950100,3,135
1950200,3,153
1950300,3,105
1950400,3,69
1950500,3,72
1950600,3,102
1950700,3,105
1950800,3,99
1950900,3,93
1951000,3,126
1951100,3,162
1951200,3,165
1951300,3,93
1951400,3,54
1951501,3,24
1951502,3,36
1951503,3,66
1951504,3,48
1951600,3,102
1951700,3,66
1951800,3,144
1951900,3,36
1952000,3,63
1952100,3,114
1952200,3,78
1952300,3,201
1952400,3,141
1952500,3,156
1952600,3,75
1952700,3,0
1952800,3,141
1952900,3,84
1953000,3,51
1953100,3,75
1953200,3,15
1953300,3,24
1953400,3,0
1953500,3,0
1953600,3,18
1953700,3,48
1953800,3,63
1953900,3,81
1954000,3,90
1954100,3,6
1954200,3,18
1954300,3,57
1954400,3,57
1954500,3,48
1954600,3,174
1954700,3,156
1954800,3,99
1954900,3,123
1955000,3,87
1955100,3,129
1955200,3,84
1955300,3,81
1955400,3,66
1955500,3,99
1955600,3,105
1955700,3,69
1955800,3,105
1955900,3,84
1956000,3,99
1956100,3,111
1956200,3,111
1956300,3,84
1956400,3,45
1956500,3,93
1956600,3,105
1956700,3,51
1956800,3,75
1956900,3,9
1957000,3,252
1957100,3,78
1957200,3,93
1957300,3,126
1957400,3,42
1957500,3,84
1957600,3,42
1957701,3,81
1957702,3,135
1957800,3,78
1957900,3,132
1958000,3,66
1958100,3,75
1958200,3,108
1958300,3,75
1958400,3,75
1958500,3,69
1958600,3,105
1958700,3,66
1958800,3,111
1958900,3,90
1959000,3,63
1959100,3,117
1959200,3,60
1959300,3,78
1959400,3,75
1959500,3,96
1959600,3,138
1959700,3,108
1959800,3,87
1959900,3,81
1960001,3,87
1960002,3,45
1960003,3,60
1960004,3,78
1960100,3,93
1960200,3,84
1960300,3,72
1960400,3,45
1960500,3,0
1960600,3,99
1960700,3,123
1960800,3,117
1960900,3,102
1961001,3,72
1961002,3,84
1961100,3,141
1961200,3,0
1961300,3,162
1961400,3,57
1961500,3,93
1961600,3,78
1961700,3,111
1961800,3,66
1961900,3,165
1962000,3,132
1962100,3,288
1962200,3,75
1962300,3,69
1962400,3,138
1962500,3,141
1962600,3,45
1962700,3,96
1962800,3,63
1962900,3,132
1963000,3,183
1963100,3,36
1963200,3,108
1963300,3,63
1963400,3,219
1963500,3,72
1963600,3,90
1963700,3,96
1963800,3,171
1963900,3,27
1964000,3,114
1964100,3,72
1964200,3,171
1964300,3,141
1964400,3,114
1964500,3,129
1964600,3,93
1964700,3,126
1964800,3,81
1964900,3,114
1965000,3,90
1965100,3,57
1965200,3,90
1965300,3,18
1965400,3,0
1965500,3,0
1965600,3,30
1965700,3,45
1965800,3,0
1965900,3,42
1966000,3,78
1966100,3,45
1966200,3,84
1966300,3,96
1966400,3,237
1966500,3,93
1966600,3,3
1966700,3,78
1966800,3,30
1966900,3,0
1967000,3,0
1967100,3,24
1967200,3,18
1967300,3,0
1967400,3,30
1967500,3,0
1967600,3,0
1967700,3,60
1967800,3,3
1967900,3,135
1968001,3,99
1968002,3,54
1968100,3,36
1968200,3,102
1968300,3,0
1968400,3,144
1968500,3,54
1968600,3,174
1968700,3,0
1968800,3,129
1968900,3,96
1969000,3,33
1969100,3,60
1969200,3,123
1969300,3,135
1969400,3,114
1969500,3,51
1969600,3,123
1969700,3,90
1969800,3,168
1969900,3,111
1970000,3,159
1970100,3,216
1970200,3,129
1970300,3,144
1970400,3,66
1970500,3,96
1970600,3,132
1970700,3,90
1970801,3,60
1970802,3,48
1970803,3,60
1970900,3,108
1971000,3,99
1971100,3,156
1971200,3,132
1971300,3,117
1971400,3,144
1971500,3,132
1971600,3,84
1971700,3,120
1971800,3,81
1971900,3,96
1972000,3,60
1972100,3,69
1972200,3,42
1972300,3,93
1972400,3,51
1972500,3,84
1972600,3,63
1972700,3,150
1972800,3,108
1972900,3,75
1973000,3,192
1973100,3,99
1973200,3,105
1973300,3,165
1973400,3,60
1973500,3,111
1973600,3,135
1973700,3,120
1973800,3,99
1973900,3,15
1974000,3,0
1974100,3,93
1974200,3,120
1974300,3,183
1974400,3,105
1974500,3,0
1974600,3,153
1974700,3,72
1974800,3,123
1974900,3,96
1975000,3,78
1975100,3,84
1975200,3,132
1975300,3,84
1975400,3,123
1975500,3,108
1975600,3,159
1975700,3,147
1975800,3,111
1975900,3,75
1976000,3,132
1976101,3,51
1976102,3,48
1976200,3,87
1976300,3,60
1976400,3,120
1976500,3,141
1976600,3,108
1976700,3,84
1976800,3,93
1976900,3,27
1977000,3,57
1977100,3,21
1977200,3,126
1977301,3,57
1977302,3,57
1977303,3,81
1977304,3,57
1977305,3,39
1977306,3,36
1977400,3,117
1977500,3,78
1977600,3,204
1977700,3,96
1977800,3,99
1977900,3,93
1978001,3,54
1978002,3,60
1978100,3,45
1978200,3,117
1978300,3,78
1978400,3,264
1978500,3,84
1978600,3,60
1978700,3,129
1978800,3,129
1978900,3,147
1979001,3,0
1979002,3,45
1979100,3,12
1979201,3,36
1979202,3,51
1979203,3,63
1979204,3,0
1979301,3,84
1979302,3,0
1979303,3,138
1979400,3,0
1979500,3,0
1979600,3,0
1979700,3,0
1979800,3,0
1979900,3,9
1980000,3,0
1980100,3,0
1980200,3,3
1980300,3,3
1980400,3,0
1980500,3,0
1980600,3,0
1980700,3,0
1980800,3,9
1980900,3,0
1981000,3,6
1981100,3,0
1981201,3,0
1981203,3,39
1981204,3,0
1981300,3,102
1981400,3,81
1981500,3,129
1981601,3,12
1981602,3,15
1981603,3,63
1981700,3,111
1981800,3,81
1981900,3,180
1982000,3,81
1982101,3,87
1982102,3,60
1982200,3,60
1982301,3,30
1982302,3,75
1982303,3,27
1982400,3,126
1982501,3,15
1982502,3,141
1982600,3,42
1982700,3,42
1982800,3,117
1982900,3,12
1983000,3,54
1983100,3,171
1983200,3,147
1983300,3,165
1983400,3,87
1983500,3,93
1983600,3,111
1983700,3,9
1983800,3,18
1983900,3,81
1984000,3,63
1984100,3,12
1984200,3,168
1984300,3,30
1984400,3,132
1984500,3,60
1984600,3,69
1984700,3,81
1984801,3,114
1984802,3,18
1984900,3,126
1985000,3,126
1985100,3,108
1985200,3,150
1985300,3,123
1985401,3,135
1985402,3,24
1985500,3,99
1985600,3,132
1985700,3,198
1985800,3,9
1985900,3,90
1986000,3,117
1986100,3,147
1986200,3,51
1986300,3,117
1986400,3,42
1986500,3,138
1986601,3,81
1986602,3,45
1986700,3,102
1986800,3,195
1986901,3,93
1986902,3,66
1986903,3,60
1986904,3,60
1986905,3,57
1987000,3,81
1987100,3,159
1987200,3,66
1987300,3,228
1987400,3,210
1987500,3,93
1987600,3,159
1987700,3,102
1987800,3,72
1987901,3,12
1987902,3,72
1988000,3,105
1988100,3,102
1988201,3,69
1988202,3,18
1988300,3,72
1988400,3,114
1988500,3,105
1988600,3,129
1988700,3,75
1988801,3,30
1988802,3,42
1988900,3,45
1989000,3,33
1989100,3,60
1989200,3,117
1989301,3,123
